tic,n_events_ge2,max_event_snr,period_fap,tls_sde
183584918,18,4.529076109480597,0.6623376623376623,4.292409784417134
183585025,17,3.579141244429308,0.26073926073926074,4.219948547535577
183585325,17,3.255022041168631,0.8001998001998002,5.0456246997209835
183984138,13,3.869940527084935,0.3756243756243756,5.318928587493228
184137441,2,2.703059102233965,0.13186813186813187,4.797416008113804
184240478,7,3.1355939907382036,0.41358641358641357,4.755746319440466
184449225,4,2.3864261700526708,0.0899100899100899,6.151511581254047
183619369,22,3.567949102964622,0.4145854145854146,6.442187583736006
183594608,26,3.389544175295879,0.3726273726273726,6.98250850946484
183620516,12,3.5367924977777503,0.16283716283716285,6.337732055670355
188544193,15,3.3059272886901514,0.7252747252747253,5.0566181579655085
183591107,10,6.088619944578329,0.07692307692307693,7.770674404984633
197807043,12,3.066446527277199,0.44555444555444557,5.192146840509239
183981752,25,3.5523463475092862,0.8501498501498501,6.0728433077039
183645350,20,2.7655541522588227,0.04895104895104895,7.325703689197587
197784342,17,3.1423068262289826,0.36663336663336665,6.661524689309979
197830265,16,3.228489981701516,0.5214785214785215,4.900670830070479
197804282,17,3.0230451588866107,0.10589410589410589,6.536335615081863
197804126,27,3.057296087750577,0.8211788211788211,6.366320325189216
197846172,19,2.8835758980821424,0.8021978021978022,5.430719098163411
197806814,26,3.173004914801855,0.9020979020979021,5.310435320663104
197887644,7,3.368537632254192,0.43456543456543456,4.912290539900886
197807302,27,3.730116758522618,0.8311688311688312,5.767678211914516
197904448,13,2.626541801394809,0.7342657342657343,10.020696090501012
197808393,2,2.453640377232083,0.055944055944055944,5.807162483168203
197845043,27,3.3316312746810506,0.16883116883116883,5.996316082670024
197954314,6,2.9400674094027184,0.12987012987012986,4.6878235601896625
197935605,17,3.297995289217852,0.5414585414585414,6.378533064058347
197950300,11,4.67267471572664,0.13186813186813187,6.420624597730358
197885600,24,3.3275370841643657,0.4515484515484515,5.191963720084582
197955324,12,5.5221799006933505,0.6263736263736264,3.908544502947268
197880776,23,3.1649691160991584,0.6713286713286714,5.402895449323371
197886895,27,5.448961275343635,0.8721278721278721,5.832462146700618
197978738,6,2.8182691838877747,0.6103896103896104,5.796571616417752
197961755,13,2.892138955705445,0.000999000999000999,7.5071441021954515
198005341,5,4.271247160117438,0.2857142857142857,4.226006520134128
197982694,16,3.8594986534567948,0.8901098901098901,4.896254932740942
197983102,10,4.8096067604083945,0.14885114885114886,6.839323276480255
197985569,11,2.8940744143994066,0.2907092907092907,5.085697268626552
197979354,20,3.8961358233009853,0.5834165834165834,4.7963611463610185
198074705,11,3.0139951216308845,0.5844155844155844,4.726928950750995
198077554,7,3.7655916594894876,0.24275724275724275,5.073259186638725
198078007,8,2.4276999513577464,0.7932067932067932,8.61597016069808
197890692,14,3.4590388733220405,0.03196803196803197,12.020162272943583
198081001,9,2.873638156761458,0.1928071928071928,3.8294720514263902
200668936,0,,,5.367553469931361
200745217,4,2.5781568682764067,0.1088911088911089,5.557603286112226
200746541,11,3.228118595088927,0.26873126873126874,5.973229896268067
200671041,6,5.255501282053248,0.1038961038961039,7.4838179633396456
200657905,16,2.8609055515784525,0.21078921078921078,11.336329806953373
200780252,12,4.097711319981484,0.4885114885114885,4.871374428875045
200786539,7,4.154478649896558,0.21078921078921078,5.283336383673356
200804116,12,3.198484024737311,0.5694305694305695,5.1731035104919165
200807744,6,2.7294408770184715,0.3206793206793207,8.377166418403673
200852526,2,4.2467716765986525,1.0,5.012732646883154
200852735,1,2.5487166960711067,,6.364801748311308
201753334,5,3.2812351181576807,0.15784215784215785,4.514344166395554
204588986,13,3.222742335432969,0.4515484515484515,6.1824043525602805
199729914,26,3.341035556734036,0.3086913086913087,5.383758965606373
199735746,24,4.047232971847163,0.5034965034965035,5.758939677326662
206385283,8,3.6521268452444415,0.8131868131868132,3.7221305248103858
206401237,7,3.566424679962678,0.15184815184815184,4.9492007433069665
200742257,12,3.4249018957047777,0.41358641358641357,8.358310256138028
206402603,12,3.2355005515985846,0.7632367632367633,4.7264280610139995
206402318,10,3.224500119119177,0.16883116883116883,6.094791324262082
206403004,0,,,5.056241720384718
201753500,0,,,6.7271010062046175
206434088,10,5.163246723492026,0.14185814185814186,4.870158987361519
206435948,12,2.4281044868321184,0.8421578421578422,5.162801837373235
206467068,13,5.290056514292137,0.2177822177822178,5.872652226113004
206475215,11,3.294927417183377,0.8881118881118881,6.076491913346399
206477756,11,3.450445579993657,0.44255744255744256,4.817026858282455
206492386,5,2.7110919390619217,0.12987012987012986,4.974451345012547
201753030,26,2.857692283552935,0.7552447552447552,6.009310704599227
201365022,31,3.3626848993417897,0.4675324675324675,6.558712560234439
206609649,10,2.8762725786961294,0.4435564435564436,4.266935307905501
207088262,7,5.509496718517821,0.003996003996003996,5.039520380130214
206350311,22,4.476561898482406,0.6383616383616384,6.0608166225726094
207090424,21,3.3248015325875384,0.8881118881118881,5.488620544229234
207174980,9,3.3292087046929644,0.12887112887112886,5.558171455363672
207238086,8,2.109546139799854,0.45554445554445555,9.832041236571687
206615548,18,6.704441674433476,0.7862137862137862,10.55204321929417
206529534,30,3.217521276639769,0.7442557442557443,6.259337038854699
20924063,0,,,5.875404594762106
20923934,10,3.7915920153605325,0.28771228771228774,4.880522049808293
207240752,16,3.2673457103637675,0.14085914085914086,5.13801613625551
206532826,32,3.7159494354142364,0.5724275724275725,5.5044751079782825
206564625,20,3.634837195062545,0.22277722277722278,6.502921606439377
212381172,10,3.1126084632486233,0.35764235764235763,9.054791422999214
