key,kind,routed,P_hat,obs_R,n_events,fap_ref,fap_evt,P_true,period_match
228507387,null,True,2.6378438588616895,0.5460358198884627,15.0,0.46653346653346656,0.504950495049505,,
229012749,null,True,1.1104222953771314,0.4802871518161893,17.0,0.6703296703296703,0.6237623762376238,,
229051080,null,True,12.594537901844888,0.6934810328257758,9.0,0.22777222777222778,0.18811881188118812,,
229112415,null,True,0.6370495806172214,0.5756638267875802,13.0,0.47652347652347654,0.45544554455445546,,
230983203,null,True,1.1355286264230628,0.6280257092669772,14.0,0.17582417582417584,0.2079207920792079,,
231009108,null,True,0.8771981367319224,0.8717907102692568,7.0,0.26673326673326675,0.19801980198019803,,
231023707,null,True,0.5299106902442698,0.3269076812382632,34.0,0.9820179820179821,0.9702970297029703,,
231044412,null,True,0.5709306048159252,0.5535694367591943,21.0,0.15384615384615385,0.16831683168316833,,
231045282,null,True,0.5703566715861565,0.47651281494191,24.0,0.44155844155844154,0.40594059405940597,,
231048679,null,True,0.6878084316547017,0.45427865013947877,21.0,0.5264735264735265,0.5742574257425742,,
231057252,null,True,4.902295624785936,0.4763836041816121,24.0,0.5224775224775224,0.504950495049505,,
231059941,null,True,0.5036020887614363,0.8328673147400543,8.0,0.08591408591408592,0.03757437777949958,,
231268284,null,True,10.653036265479418,0.7894756451596519,8.0,0.23476523476523475,0.22772277227722773,,
231627272,null,True,0.5715105008424145,0.8419180629714245,6.0,0.34965034965034963,0.33663366336633666,,
231630959,null,True,0.8263969245903092,0.9047632851476927,5.0,0.2967032967032967,0.3564356435643564,,
231627290,null,True,0.7566002413584723,0.6517252311288557,13.0,0.16083916083916083,0.2376237623762376,,
231636691,null,True,0.5637500815644784,0.8899728011296985,7.0,0.13186813186813187,0.08370455117720363,,
231701201,null,True,0.5307863926247578,0.9704475666462437,6.0,0.13186813186813187,0.0844095885643421,,
231668630,null,True,0.7664765270362792,0.6795494455527352,11.0,0.23076923076923078,0.25742574257425743,,
231704059,null,True,0.7562392128950268,0.6190967243552885,13.0,0.24275724275724275,0.27722772277227725,,
231704229,null,True,2.648401008781716,0.7056400500006076,8.0,0.5094905094905094,0.6039603960396039,,
231715395,null,True,0.5054004228265928,0.7289752921296342,8.0,0.14785214785214784,0.15841584158415842,,
231825380,null,True,0.5628924244021388,0.367449670011294,27.0,0.9440559440559441,0.9405940594059405,,
231840159,null,True,0.5006947003280843,0.8990113113128771,5.0,0.3706293706293706,0.40594059405940597,,
231831114,null,True,0.6113161588384043,0.4215478266027275,33.0,0.35064935064935066,0.4158415841584158,,
231839537,null,True,5.137928049348225,0.6247488742215033,13.0,0.5454545454545454,0.5544554455445545,,
231832497,null,True,4.85538054985196,0.5221595154586588,16.0,0.5754245754245755,0.5841584158415841,,
231831315,null,True,0.8056747040526876,0.37415895448075087,36.0,0.6723276723276723,0.7425742574257426,,
231862051,null,True,2.9633339871381814,0.6198438020808038,13.0,0.2057942057942058,0.26732673267326734,,
231840839,null,True,1.7836413193116647,0.5964118184599535,18.0,0.35664335664335667,0.37623762376237624,,
231845790,null,True,0.5201661498137264,0.4781711568283087,31.0,0.060939060939060936,0.0714129629878107,,
231867105,null,True,0.6870981761376675,0.42930355935053877,28.0,0.3866133866133866,0.45544554455445546,,
231912935,null,True,0.6112714265246032,0.3688465586324423,31.0,0.7282717282717283,0.6831683168316832,,
231853796,null,True,2.595422287892137,0.39116169605732654,31.0,0.6743256743256744,0.5643564356435643,,
237340658,null,True,3.3805907831711015,0.9459746052092446,3.0,0.4155844155844156,0.45544554455445546,,
234525922,null,True,1.8220314805918425,0.5928068734557346,12.0,0.34965034965034963,0.36633663366336633,,
237356492,null,True,2.843096663163275,0.8120446977103166,5.0,0.5504495504495505,0.5247524752475248,,
237358181,null,True,0.6518787099211015,0.48783458077049624,12.0,0.7042957042957043,0.6534653465346535,,
233959314,null,True,0.5231508226344422,0.3349306089617239,45.0,0.8351648351648352,0.8217821782178217,,
234497476,null,True,1.0427783469810452,0.9507209517877173,11.0,0.008991008991008992,1e-06,,
234504902,null,True,1.0916909118814677,0.3553495104572266,33.0,0.7952047952047953,0.7623762376237624,,
233961272,null,True,2.714865130376496,0.6492694681237217,17.0,0.17482517482517482,0.19801980198019803,,
237886259,null,True,0.5145926658679296,0.5956678584205334,13.0,0.4115884115884116,0.32673267326732675,,
240849795,null,True,2.214067371616665,0.6442197764613864,14.0,0.11188811188811189,0.0912395471496487,,
237879824,null,True,0.6588390150586035,0.4804667550489573,25.0,0.23576423576423577,0.24752475247524752,,
241393007,null,True,3.2424761920343412,0.49203120807119405,15.0,0.8491508491508492,0.8316831683168316,,
237883766,null,True,4.726459922006521,0.5426261474219826,15.0,0.5054945054945055,0.504950495049505,,
241444142,null,True,0.7920673336048483,0.6136498257213413,8.0,0.6333666333666333,0.6336633663366337,,
237886434,null,True,1.2955405341811195,0.6757551186798609,12.0,0.3156843156843157,0.27722772277227725,,
241577342,null,True,3.2375507264179952,0.8968136817415612,2.0,0.5644355644355644,0.6039603960396039,,
241765380,null,True,2.808141729031614,0.5363040445683824,11.0,0.7022977022977023,0.7128712871287128,,
237906842,null,True,6.963212852815873,0.3739686820406336,29.0,0.6343656343656343,0.693069306930693,,
24186466,null,True,0.6627811543361838,0.5670556794969523,11.0,0.5364635364635365,0.5544554455445545,,
24225968,null,True,0.6672508861958688,0.7245936460811392,10.0,0.24775224775224775,0.2871287128712871,,
24269255,null,True,0.5580600477794542,0.6948516948015702,8.0,0.3906093906093906,0.38613861386138615,,
24270027,null,True,2.874045348346751,0.6494529172384738,12.0,0.23876123876123875,0.1782178217821782,,
246820769,null,True,1.2531013940944455,0.4494754770477358,18.0,0.7112887112887113,0.7425742574257426,,
246822906,null,True,2.111967795562083,0.6265976683309499,15.0,0.1838161838161838,0.1782178217821782,,
246848176,null,True,2.266711810810193,0.8893695651712724,3.0,0.44755244755244755,0.46534653465346537,,
246851853,null,True,0.5956353997579128,0.5524009150046377,18.0,0.22877122877122877,0.26732673267326734,,
246862277,null,True,2.033638178347089,0.4746308990196545,16.0,0.4935064935064935,0.5148514851485149,,
246862438,null,True,0.5777578589240194,0.6593783368347449,10.0,0.1848151848151848,0.18811881188118812,,
248380067,null,True,0.5045584316875013,0.5911802088226786,9.0,0.8471528471528471,0.801980198019802,,
246883482,null,True,0.583691080613219,0.5720206327015496,14.0,0.3006993006993007,0.31683168316831684,,
248392812,null,True,0.5822021544141063,0.6769867131040714,10.0,0.3046953046953047,0.27722772277227725,,
248945424,null,True,0.603789256269859,0.5572373443826125,11.0,0.4755244755244755,0.4158415841584158,,
248946014,null,True,1.4663007941844213,0.6217591919940663,9.0,0.5004995004995005,0.42574257425742573,,
248947399,null,True,1.0107649377998877,0.7980155993981146,5.0,0.5564435564435565,0.5841584158415841,,
248952560,null,True,0.6989824710041758,0.9099284385026399,3.0,0.5514485514485514,0.5841584158415841,,
248952191,null,True,1.077164435416015,0.6004337605607312,8.0,0.7192807192807192,0.7722772277227723,,
248949078,null,True,1.2698090638536539,0.5723045709490457,13.0,0.4275724275724276,0.48514851485148514,,
248953025,null,True,0.5881373561981487,0.609546657893968,10.0,0.6903096903096904,0.6534653465346535,,
248955543,null,True,0.5279918610149756,0.9561757550254543,7.0,0.01998001998001998,1e-06,,
248959076,null,True,1.3846773176312308,0.7240191909497821,7.0,0.4745254745254745,0.4752475247524752,,
248956869,null,True,0.54470809741609,0.6475223542026798,7.0,0.5044955044955045,0.5148514851485149,,
248962024,null,True,2.051400756862518,0.6173920544353391,9.0,0.5104895104895105,0.5148514851485149,,
24696180,null,True,0.7593666795983366,0.40494213728896444,32.0,0.4125874125874126,0.46534653465346537,,
248962582,null,True,1.9562774234332683,0.6707069366691027,10.0,0.33766233766233766,0.32673267326732675,,
248987739,null,True,0.5120388887638305,0.6814375301806201,12.0,0.23776223776223776,0.297029702970297,,
251828729,null,True,0.958142806835535,0.7350151991209974,6.0,0.44655344655344653,0.5247524752475248,,
251821926,null,True,1.5959885110312944,0.7235203379105346,8.0,0.25774225774225773,0.297029702970297,,
251828912,null,True,8.552030959290889,0.701203270495413,8.0,0.23676323676323677,0.297029702970297,,
251840720,null,True,0.6392060146005878,0.46987809237680933,18.0,0.43156843156843155,0.48514851485148514,,
251844875,null,True,0.5142094164405863,0.5887329610093338,18.0,0.08691308691308691,0.1188118811881188,,
251845125,null,True,0.5908711805375105,0.586037560835422,16.0,0.16883116883116883,0.09573990281592731,,
251885542,null,True,0.5210056375812315,0.6292836338892004,13.0,0.2937062937062937,0.2871287128712871,,
251886567,null,True,3.144757830420555,0.5611092171161999,14.0,0.4045954045954046,0.43564356435643564,,
251886984,null,True,0.509237724718563,0.6393759503032852,11.0,0.2037962037962038,0.19801980198019803,,
259592530,null,False,,,,,,,
259472825,null,True,2.5525615175896426,0.6173919996265906,10.0,0.43156843156843155,0.43564356435643564,,
251887089,null,True,0.5134620357118389,0.45252169511647566,16.0,0.7082917082917083,0.6831683168316832,,
254302983,null,True,1.2095911598703706,0.5327860437575846,16.0,0.3596403596403596,0.31683168316831684,,
259472888,null,True,1.0211358103351496,0.7800138912705766,10.0,0.15084915084915085,0.13861386138613863,,
259477227,null,True,0.5088798074930073,0.633061529968963,10.0,0.42857142857142855,0.40594059405940597,,
260266449,null,True,4.426350885406538,0.4259167705495943,30.0,0.5174825174825175,0.5841584158415841,,
260476107,null,True,0.5524046700507366,0.36749153363565856,35.0,0.8361638361638362,0.801980198019802,,
260420823,null,True,15.073470268244835,0.4749692863799372,39.0,0.05194805194805195,0.08755467530955471,,
260476779,null,True,0.5528896183097435,0.38859250717166893,37.0,0.4885114885114885,0.49504950495049505,,
260507876,null,True,1.4446314637026743,0.321459590667317,43.0,0.8961038961038961,0.900990099009901,,
260507598,null,True,2.375932017018826,0.5663811303311828,20.0,0.10589410589410589,0.07236452200511025,,
260604509,null,True,0.5011603302350437,0.6926157403813916,7.0,0.4955044955044955,0.46534653465346537,,
260604507,null,True,1.3267796720817082,0.47429866923607455,15.0,0.8541458541458542,0.801980198019802,,
260750374,null,True,0.7016529573643258,0.5956283400445558,12.0,0.5094905094905094,0.5247524752475248,,
