tic,sde_full,arm_a_recovered,red
40045054,4.210339116204214,False,0.0
402103411,19.673536139364945,True,8.90363401938082
184449225,18.792364486392795,True,7.9856627573121965
251844875,11.391786232189677,True,0.0
248955543,17.664578895177293,True,5.445501029429818
317128444,12.889463672253108,True,14.527611698457378
