tic,k,obs_R,ge_ref,ge_full,gate_ref,gate_full,gate_cur,n_cur,curtailed,t_full,t_cur,t_sealed,ge_sealed_live
175405928,11,0.6431189841544893,270,270,False,False,False,43,True,2.216421999999966,0.09232299999996485,,
175409859,15,0.5897984034246251,149,149,False,False,False,49,True,2.2750199999999836,0.1117640000000506,,
175411371,16,0.5622295481677216,357,357,False,False,False,31,True,2.2380770000000325,0.07090599999997949,,
167723227,37,0.3548699102644933,829,829,False,False,False,12,True,5.638896999999986,0.07159100000001217,,
167797589,31,0.3860847993143567,571,571,False,False,False,15,True,5.727947999999969,0.08340799999996307,,
179282641,18,0.4729200529412946,478,478,False,False,False,20,True,2.32111900000001,0.04589000000004262,,
179284271,15,0.5371906468029821,594,594,False,False,False,22,True,2.2067689999999516,0.04868499999997766,,
175457541,17,0.4446464346371949,692,692,False,False,False,19,True,2.3030410000000074,0.043923000000006596,,
175475124,15,0.6114604702186639,134,134,False,False,False,112,True,2.2815949999999816,0.2661550000000261,,
179491590,20,0.4912458040974754,388,388,False,False,False,20,True,2.315133000000003,0.04750899999999092,,
179492666,10,0.6472233236665391,295,295,False,False,False,40,True,2.148569000000009,0.0865360000000237,,
179677491,15,0.46815741074800665,777,777,False,False,False,15,True,2.224264000000005,0.03460499999999911,,
179678378,9,0.6687284635081986,300,300,False,False,False,43,True,2.050339000000008,0.09566300000000183,,
179986582,4,0.9904740965471842,93,93,False,False,False,110,True,1.6932350000000156,0.19352099999997563,,
180413022,2,1.0,106,106,False,False,False,142,True,1.9058499999999867,0.25576699999999164,,
179823111,18,0.5670401618764326,180,180,False,False,False,42,True,2.2579920000000016,0.09735200000000077,,
179985715,19,0.45512541429434616,402,402,False,False,False,34,True,2.467047999999977,0.0790190000000166,,
180724528,3,0.9989619960481946,127,127,False,False,False,92,True,2.46939500000002,0.2243010000000254,,
180724548,4,0.9500089785293996,195,195,False,False,False,59,True,1.3491619999999784,0.07669500000002927,,
180444255,23,0.45770258303079325,607,607,False,False,False,13,True,2.473463000000038,0.03244699999999057,,
180444967,18,0.4685851556495727,691,691,False,False,False,13,True,2.4130629999999655,0.028325000000052114,,
180999563,25,0.448929496636461,540,540,False,False,False,14,True,4.000344999999982,0.0538970000000063,,
181230103,6,0.8306350814932152,202,202,False,False,False,46,True,1.9217369999999505,0.09213099999999486,,
181454895,20,0.4705806917040869,754,754,False,False,False,14,True,2.3199989999999957,0.032173999999997704,,
182521219,17,0.5971799497132099,182,182,False,False,False,39,True,2.2953229999999962,0.08500000000003638,,
183495016,11,0.6778422578347995,191,191,False,False,False,22,True,2.1868369999999686,0.04495800000000827,,
183529176,20,0.40855789906751006,939,939,False,False,False,10,True,2.290223000000026,0.021818999999993594,,
180551167,25,0.48397634475976314,246,246,False,False,False,48,True,4.042947999999967,0.1809109999999805,,
180723706,21,0.478189446338914,325,325,False,False,False,26,True,3.865750000000048,0.10484700000000657,,
183529721,18,0.472257650266957,574,574,False,False,False,13,True,2.3169869999999833,0.029217999999957556,,
183532275,4,0.882211049403961,382,382,False,False,False,26,True,1.7562710000000266,0.043517000000008466,,
183529462,5,0.949102525363522,55,55,False,False,False,222,True,1.9466020000000412,0.42916700000000674,,
183529631,17,0.4775594926704201,842,842,False,False,False,10,True,2.2184389999999894,0.023761999999976524,,
183533154,5,0.9211695466288977,258,258,False,False,False,37,True,1.8241010000000415,0.07203500000002805,,
183536420,11,0.6034407696760633,340,340,False,False,False,36,True,2.2249480000000403,0.07881300000002511,,
183537557,15,0.5565946110299614,304,304,False,False,False,30,True,2.2820330000000126,0.06759999999997035,,
183584918,18,0.4649896205752383,662,662,False,False,False,14,True,2.311096999999961,0.033221999999966556,,
183585025,17,0.5672331170407462,260,260,False,False,False,50,True,2.307268000000022,0.1204010000000153,,
183585325,17,0.42114059204298193,800,800,False,False,False,11,True,2.3195370000000253,0.026135000000010677,,
184137441,2,1.0,131,131,False,False,False,66,True,1.729616999999962,0.11679399999997031,,
184240478,7,0.7010838904625729,413,413,False,False,False,25,True,1.3834360000000174,0.03552099999996017,,
183645350,20,0.6884312644892016,48,48,False,False,False,210,True,3.2042710000000056,0.6651489999999853,,
183675957,9,0.6976002699004189,466,466,False,False,False,15,True,1.9297159999999849,0.026822999999978947,,
183591107,10,0.8013579628589027,76,76,False,False,False,167,True,2.6592059999999833,0.44336199999997916,,
183594608,26,0.46805916685714566,372,372,False,False,False,22,True,3.767916000000014,0.08082699999999932,,
184398115,5,0.835256412530059,529,529,False,False,False,19,True,1.3325980000000186,0.025387999999963995,,
184449225,4,0.986087370388469,89,89,False,False,False,116,True,1.3899049999999988,0.16234700000001112,,
183619369,22,0.49562807607107473,414,414,False,False,False,16,True,3.661184999999989,0.05983000000003358,,
183620516,12,0.6364796234214187,162,162,False,False,False,41,True,3.3354420000000005,0.1395149999999603,,
183981752,25,0.37501749267234286,850,850,False,False,False,12,True,4.306626999999992,0.05130700000000843,,
183984138,13,0.5982314008136065,375,375,False,False,False,27,True,2.192934999999977,0.05904400000002852,,
188544193,15,0.4903176974316623,725,725,False,False,False,17,True,2.2544540000000097,0.03874099999995906,,
188570399,16,0.5558687637271094,216,216,False,False,False,51,True,2.295485000000042,0.11751599999996643,,
197783882,14,0.5366925705399036,519,519,False,False,False,25,True,2.238884999999982,0.056124000000011165,,
197784342,17,0.5374572380563205,366,366,False,False,False,36,True,3.5279760000000238,0.12688600000001315,,
197806814,26,0.3687119755446968,902,902,False,False,False,11,True,3.6230749999999716,0.03955999999999449,,
197807043,12,0.537855564408858,445,445,False,False,False,20,True,2.2288410000000454,0.048095999999986816,,
197804126,27,0.43683733550783754,821,821,False,False,False,11,True,3.467376999999999,0.037709000000006654,,
197804282,17,0.6807001062672908,105,105,False,False,False,111,True,3.268250000000023,0.3685259999999744,,
197807302,27,0.3854176501836134,831,831,False,False,False,15,True,3.728343000000052,0.058730999999966116,,
197808393,2,1.0,55,55,False,False,False,243,True,2.4694849999999633,0.5988709999999742,,
197809777,13,0.5885734382308252,620,620,False,False,False,14,True,2.0987269999999967,0.028930000000002565,,
197829601,30,0.38965486271413496,699,699,False,False,False,10,True,3.900252000000023,0.03919700000000148,,
197830265,16,0.5355104003165934,521,521,False,False,False,22,True,2.2958790000000135,0.053058999999962,,
197845043,27,0.5129175054626753,168,168,False,False,False,39,True,3.690197000000012,0.13842399999998634,,
197846172,19,0.4575949223205009,802,802,False,False,False,11,True,2.327859999999987,0.024048999999990883,,
197880776,23,0.4398702124978291,671,671,False,False,False,15,True,3.567694999999958,0.051104000000009364,,
197887644,7,0.7236067097639037,434,434,False,False,False,15,True,1.6008669999999938,0.024939000000017586,,
197890692,14,0.857941521992212,31,31,False,False,False,295,True,2.67656199999999,0.7832579999999894,,
197892635,12,0.6278017058779424,534,534,False,False,False,13,True,2.8325569999999516,0.03902699999997594,,
197904448,13,0.5572387156508188,734,734,False,False,False,16,True,1.5626389999999901,0.026424000000019987,,
197935605,17,0.4998146593131868,541,541,False,False,False,20,True,2.2842070000000376,0.04850699999997232,,
197950300,11,0.7016180056258484,131,131,False,False,False,97,True,2.055687999999975,0.19552000000004455,,
197885600,24,0.4566905132175636,451,451,False,False,False,18,True,3.8094150000000013,0.07284400000003188,,
197886895,27,0.377000737201141,872,872,False,False,False,11,True,3.8246529999999552,0.04352099999999837,,
197954314,6,0.9277445610378928,129,129,False,False,False,89,True,1.5231559999999718,0.13239400000003343,,
197955324,12,0.5358499698783853,626,626,False,False,False,15,True,1.8011720000000082,0.02697899999998299,,
198005341,5,0.9184932014953995,285,285,False,False,False,25,True,1.284530000000018,0.03173100000003615,,
198074705,11,0.5982748395484997,584,584,False,False,False,16,True,1.3824089999999956,0.022468000000003485,,
198077554,7,0.7039385185407259,242,242,False,False,False,39,True,1.3590300000000184,0.05234699999999748,,
198078007,8,0.6629310915290434,793,793,False,False,False,13,True,1.402750000000026,0.018013999999993757,,
197979354,20,0.4442024638157591,583,583,False,False,False,12,True,2.284737000000007,0.027638000000024476,,
197982694,16,0.4636196968766826,890,890,False,False,False,13,True,2.2042239999999538,0.02876800000001367,,
197983102,10,0.6895914886341734,148,148,False,False,False,62,True,2.198825999999997,0.13972100000000864,,
197985569,11,0.6271743767695203,290,290,False,False,False,61,True,2.185845000000029,0.13096899999999323,,
197961755,13,0.9368310704574305,0,0,True,True,True,1000,False,2.014880000000005,1.995950999999991,,
197978738,6,0.7402733452890933,610,610,False,False,False,23,True,1.815938000000017,0.04179600000003347,,
198081001,9,0.7711261499416137,192,192,False,False,False,79,True,1.5688140000000317,0.1267389999999864,,
199729914,26,0.4725190667965522,308,308,False,False,False,33,True,3.7475279999999884,0.12088600000004135,,
200745217,4,0.9933242650005892,108,108,False,False,False,125,True,1.428638000000035,0.17998499999998785,,
200746541,11,0.7011180305598949,268,268,False,False,False,27,True,1.650051000000019,0.04239599999999655,,
200671041,6,0.8937464198217152,103,103,False,False,False,75,True,1.8372919999999908,0.13935400000002574,,
200742257,12,0.6658395036779822,413,413,False,False,False,25,True,2.948560999999984,0.07104699999996456,,
199735836,29,0.4170081672317676,660,660,False,False,False,15,True,3.7705720000000156,0.05433699999997543,,
200657905,16,0.6076372233281827,210,210,False,False,False,28,True,2.0387420000000134,0.05432100000001583,,
200782823,10,0.5625195470325952,840,840,False,False,False,11,True,1.6086710000000153,0.018657000000018797,,
200786539,7,0.8000025029103777,210,210,False,False,False,33,True,1.5710190000000352,0.05240600000001905,,
199731707,22,0.4694085389877206,487,487,False,False,False,22,True,3.7287090000000376,0.08299599999998009,,
199735746,24,0.44359025591580026,503,503,False,False,False,17,True,3.7528010000000336,0.06283200000001443,,
200802812,12,0.6549309817793008,218,218,False,False,False,43,True,1.5858709999999974,0.06807100000003175,,
200804116,12,0.5731288641274735,569,569,False,False,False,22,True,1.6091580000000363,0.03569699999997056,,
200807744,6,0.9027969287496743,320,320,False,False,False,31,True,1.3729289999999992,0.041782000000011976,,
200852526,2,0.0,1000,1000,False,False,False,10,True,1.357323000000008,0.014280999999982669,,
200769811,12,0.9090022890095537,6,6,True,True,True,1000,False,2.9932439999999474,2.9838949999999613,,
200780252,12,0.6517231059740892,488,488,False,False,False,20,True,1.6175609999999665,0.03458899999998266,,
201753334,5,0.9232058552414387,157,157,False,False,False,72,True,1.8128500000000258,0.128421000000003,,
204584365,8,0.8839350335474707,106,106,False,False,False,61,True,1.640925999999979,0.100687999999991,,
206385283,8,0.5899086512911941,813,813,False,False,False,13,True,1.5744680000000244,0.01949899999999616,,
206401237,7,0.8660771815078154,151,151,False,False,False,76,True,1.59833900000001,0.12120200000003933,,
206402318,10,0.6437415752212077,168,168,False,False,False,84,True,1.64812900000004,0.13808199999999715,,
206402603,12,0.4870240260759373,763,763,False,False,False,12,True,1.647040000000004,0.01873199999999997,,
206434088,10,0.7040417920971809,141,141,False,False,False,58,True,1.671420000000012,0.09376300000002402,,
206435948,12,0.4996496339113762,842,842,False,False,False,10,True,1.6282429999999977,0.017129000000011274,,
204588986,13,0.5764126090143916,451,451,False,False,False,11,True,2.203665000000001,0.023633000000018,,
206350311,22,0.4500027348967297,638,638,False,False,False,15,True,3.8129359999999792,0.0562900000000468,,
206467901,11,0.6149337439147781,503,503,False,False,False,17,True,1.5740220000000136,0.026978000000042357,,
206469812,3,0.9325459107758971,394,394,False,False,False,25,True,1.2951400000000035,0.034041000000001986,,
206466813,13,0.5213182065851006,542,542,False,False,False,16,True,1.6658029999999826,0.02633200000002489,,
206467068,13,0.6084470469249176,217,217,False,False,False,65,True,1.5849849999999606,0.10328799999996363,,
201365022,31,0.39130851390401244,467,467,False,False,False,15,True,4.5338199999999915,0.06607599999995273,,
201753030,26,0.39786923131957197,755,755,False,False,False,14,True,3.7721559999999954,0.05764299999998457,,
206474468,11,0.6075270136834754,487,487,False,False,False,20,True,1.5826810000000364,0.032514999999989413,,
206475215,11,0.48698857631390036,888,888,False,False,False,12,True,1.5938959999999724,0.01794900000004418,,
206477756,11,0.6428368837749524,442,442,False,False,False,23,True,1.616734000000008,0.03714999999999691,,
206478479,12,0.5037364478171193,748,748,False,False,False,12,True,1.642407999999989,0.02139399999998659,,
207090424,21,0.40434596046792515,888,888,False,False,False,11,True,2.26080300000001,0.02549400000003743,,
207148330,10,0.6171217375191377,671,671,False,False,False,12,True,1.5784310000000232,0.019372000000032585,,
206492386,5,0.9619705973027204,129,129,False,False,False,80,True,1.3589289999999892,0.10707500000000891,,
206529534,30,0.39840115072773397,744,744,False,False,False,14,True,4.4192540000000236,0.05747800000000325,,
206564625,20,0.5321793871176127,222,222,False,False,False,30,True,3.911163999999985,0.11568700000003673,,
206609649,10,0.6528102475489954,443,443,False,False,False,14,True,2.112038000000041,0.032074000000022806,,
207174734,21,0.5309926969805822,117,117,False,False,False,108,True,3.7533389999999827,0.4000329999999508,,
207174980,9,0.6518266120289471,128,128,False,False,False,71,True,2.236588999999981,0.16300699999999324,,
206615548,18,0.44214663694801914,786,786,False,False,False,11,True,4.1785959999999704,0.047684000000003834,,
207088262,7,0.9495446362495114,3,3,True,True,True,1000,False,1.881194999999991,1.8674589999999966,,
206532826,32,0.37541222977721145,572,572,False,False,False,12,True,4.600588000000016,0.057833000000016455,,
206532858,26,0.4152540022140928,644,644,False,False,False,12,True,4.34866999999997,0.05253599999997505,,
207240752,16,0.6126535925456696,140,140,False,False,False,88,True,2.265623000000005,0.20054500000003372,,
20923934,10,0.6762652187591743,287,287,False,False,False,23,True,1.622451999999953,0.03773799999999028,,
207177270,27,0.42187871241092345,783,783,False,False,False,12,True,3.6243880000000104,0.046379000000001724,,
207238086,8,0.7333638600396524,455,455,False,False,False,19,True,1.757519000000002,0.03186199999998962,,
211436475,12,0.5400592883469416,614,614,False,False,False,20,True,2.1237199999999916,0.040762000000029275,,
211440800,18,0.4481301675417526,654,654,False,False,False,13,True,2.234012000000007,0.03040800000002264,,
212377300,9,0.9157354615081431,366,366,False,False,False,23,True,1.3517379999999548,0.03299099999998134,,
212381172,10,0.6322968916726536,357,357,False,False,False,38,True,1.4128849999999602,0.05499299999996765,,
218960215,13,0.5781717190540336,478,478,False,False,False,23,True,2.212182999999982,0.04921400000000631,,
218967667,13,0.5168447819984003,544,544,False,False,False,16,True,2.2877680000000282,0.03780100000000175,,
218968119,15,0.5535295687869135,333,333,False,False,False,27,True,2.290000999999961,0.061397999999996955,,
218969746,18,0.4485787707274689,899,899,False,False,False,11,True,2.209606000000008,0.024864999999977044,,
218970269,10,0.7597643922751033,147,147,False,False,False,52,True,2.0363510000000247,0.09986900000001242,,
218972061,12,0.6107880984899072,350,350,False,False,False,23,True,2.058700999999985,0.04920800000002146,,
219217331,2,0.0,1000,1000,False,False,False,10,True,1.2123129999999946,0.012802000000021962,,
219218631,8,0.694217261276858,319,319,False,False,False,34,True,1.562749999999994,0.05252000000001544,,
219141658,14,0.5663303317603292,501,501,False,False,False,26,True,2.081563000000017,0.05570700000004081,,
219215835,6,0.8776306324741745,63,63,False,False,False,178,True,1.545423000000028,0.27423500000003287,,
218973038,17,0.6539080244019428,31,31,False,False,False,363,True,2.3076409999999896,0.8326559999999859,,
219121412,17,0.5343447222883015,238,238,False,False,False,23,True,2.268431000000021,0.05188400000002957,,
219221780,13,0.4946087101815414,790,790,False,False,False,10,True,1.6643129999999928,0.016046000000017102,,
219229293,10,0.624737594158563,351,351,False,False,False,31,True,1.5850639999999885,0.04819600000001856,,
219235147,2,1.0,120,120,False,False,False,62,True,1.23358300000001,0.07534700000002204,,
219236564,7,0.8416483921243589,84,84,False,False,False,74,True,1.5657289999999762,0.11909000000002834,,
219233386,9,0.6492073625130039,426,426,False,False,False,17,True,1.602277000000015,0.02643599999998969,,
219234951,9,0.6266714329935478,454,454,False,False,False,25,True,1.6210269999999696,0.039570999999966716,,
219238878,13,0.49310286505587664,841,841,False,False,False,13,True,1.6246360000000095,0.02075400000001082,,
219240217,8,0.7190725837588059,360,360,False,False,False,15,True,1.5206090000000358,0.02272699999997485,,
219246146,9,0.7215860499074277,331,331,False,False,False,39,True,1.5223100000000045,0.062326999999982036,,
219251169,7,0.8241575947607818,126,126,False,False,False,62,True,1.4916650000000118,0.09136899999998604,,
219255235,8,0.7123926924656445,582,582,False,False,False,17,True,1.5445040000000176,0.025791000000026543,,
219317391,9,0.6943556513209491,275,275,False,False,False,48,True,1.9746240000000057,0.09758099999999104,,
219318151,17,0.4694262640510145,613,613,False,False,False,13,True,2.271019000000024,0.031795999999985725,,
219334470,16,0.45089753802121846,845,845,False,False,False,12,True,2.1450169999999957,0.025858000000027914,,
220390069,6,0.9190574928045243,11,11,False,False,False,606,True,1.3916920000000346,0.845530999999994,,
220391299,11,0.6448888155780569,202,202,False,False,False,52,True,3.198042999999984,0.17025900000004413,,
220393406,12,0.6080191792005527,614,614,False,False,False,16,True,1.4272679999999696,0.022807000000000244,,
220394125,11,0.6176124483693379,477,477,False,False,False,17,True,1.6348359999999502,0.02814899999998488,,
219337000,4,0.9944922170398226,86,86,False,False,False,67,True,2.780701000000022,0.18340999999998076,,
219342752,34,0.29708495119259537,985,985,False,False,False,10,True,4.412958000000003,0.0428070000000389,,
220388567,15,0.9178117064417224,0,0,True,True,True,1000,False,1.729569999999967,1.745834000000002,,
220389925,26,0.4045351533401439,710,710,False,False,False,12,True,3.9389210000000503,0.04695800000001782,,
220391375,25,0.45530061250839804,562,562,False,False,False,20,True,3.694088000000022,0.08191599999997834,,
220393352,7,0.6534391282170455,579,579,False,False,False,15,True,1.3875600000000077,0.0217049999999972,,
219334689,21,0.43970147701270523,407,407,False,False,False,28,True,3.9846979999999803,0.11903699999999162,,
219334997,28,0.4429830037853679,420,420,False,False,False,29,True,4.12352599999997,0.12233299999996916,,
220394510,9,0.7403236398944893,222,222,False,False,False,31,True,1.3588770000000068,0.044925999999975375,,
220394878,8,0.6250819947573959,392,392,False,False,False,33,True,1.687421000000029,0.05385799999999108,,
220397638,13,0.5350512869822663,453,453,False,False,False,19,True,1.6695920000000228,0.029520999999988362,,
220399756,6,0.756434514374472,347,347,False,False,False,22,True,1.5301769999999806,0.03245700000002216,,
220407213,8,0.6621012096921408,651,651,False,False,False,13,True,1.6219500000000266,0.022758999999950902,,
220407530,18,0.46563151469061514,801,801,False,False,False,13,True,3.390876999999989,0.046188000000029206,,
220408612,21,0.4825676038586941,401,401,False,False,False,21,True,3.7122809999999618,0.07535099999995509,,
220409421,9,0.7997443455843495,144,144,False,False,False,86,True,1.3556240000000344,0.1155149999999594,,
220423078,7,0.7434176017045981,364,364,False,False,False,21,True,1.3855929999999717,0.02937600000001339,,
220423277,10,0.7070125922518451,492,492,False,False,False,23,True,1.3979229999999916,0.033302999999989424,,
220430530,6,0.795542734926396,597,597,False,False,False,14,True,1.4697490000000357,0.019264000000021042,,
220430697,5,0.794666831207057,529,529,False,False,False,15,True,1.3206709999999475,0.019111000000009426,,
220455309,3,0.9946907797521145,171,171,False,False,False,50,True,1.369656999999961,0.07132100000001174,,
220459040,10,0.526658576287649,856,856,False,False,False,13,True,1.4470369999999662,0.02145500000000311,,
220405171,45,0.35858409228970256,575,575,False,False,False,19,True,6.476652999999999,0.12781499999999824,,
220407099,9,0.7837154672000258,308,308,False,False,False,28,True,2.673707000000036,0.08248700000001463,,
220416628,10,0.7002497761988008,245,245,False,False,False,47,True,1.6680010000000038,0.07361700000001292,,
220421994,33,0.4729646975355747,92,92,False,False,False,116,True,6.215237000000002,0.7142620000000193,,
220413881,21,0.5146740314258186,112,112,False,False,False,84,True,3.920363000000009,0.3285070000000019,,
220414767,40,0.3343657399996858,819,819,False,False,False,11,True,6.3999919999999975,0.06423499999999649,,
220482148,4,0.9799589414155121,184,184,False,False,False,30,True,1.6256270000000086,0.04494399999998677,,
220482527,14,0.5121968398987773,803,803,False,False,False,12,True,2.2393480000000068,0.027823000000012144,,
220511824,4,0.9635334458346203,182,182,False,False,False,54,True,1.8071929999999838,0.09843899999998484,,
220595865,10,0.7023395026446567,106,106,False,False,False,60,True,2.2163150000000087,0.13824299999998857,,
220485705,12,0.6732938252904009,59,59,False,False,False,176,True,2.307058999999981,0.39781399999998257,,
220491450,8,0.6609971534528674,425,425,False,False,False,31,True,2.1798939999999902,0.06481800000000248,,
224278972,16,0.46343326165747667,766,766,False,False,False,15,True,2.227927999999963,0.03444600000000264,,
224281107,18,0.528361214637526,409,409,False,False,False,22,True,2.306337000000042,0.04796800000002577,,
220431435,43,0.3614820256985011,726,726,False,False,False,16,True,6.360987000000023,0.10750699999999824,,
220436741,19,0.5392465715104552,188,188,False,False,False,32,True,3.5407500000000027,0.10929399999997713,,
224284606,10,0.6813196407236236,604,604,False,False,False,14,True,1.9638410000000022,0.02615099999997028,,
224285142,25,0.4574065736053351,467,467,False,False,False,23,True,2.355417999999986,0.057944999999961055,,
224281503,19,0.39260009134657037,964,964,False,False,False,11,True,2.27128399999998,0.025026000000025306,,
224283342,27,0.9545953368651507,0,0,True,True,True,1000,False,2.048082999999963,2.0484709999999495,,
224285897,9,0.7022142997569325,255,255,False,False,False,19,True,2.0384449999999674,0.038144999999985885,,
228382006,9,0.7313877119927874,268,268,False,False,False,35,True,2.120892999999967,0.07187199999998484,,
228383297,15,0.47006620481867734,732,732,False,False,False,17,True,2.265559000000053,0.040990000000022064,,
228507387,15,0.5460358198884627,466,466,False,False,False,21,True,2.236279999999965,0.0464759999999842,,
229037487,12,0.5896398865655889,591,591,False,False,False,15,True,2.1351600000000417,0.032437000000015814,,
229039703,12,0.561572840020919,661,661,False,False,False,15,True,2.1634179999999787,0.031571000000042204,,
228569826,9,0.8030695690784574,61,61,False,False,False,154,True,2.1632890000000202,0.3259909999999877,,
229012749,17,0.4802871518161893,670,670,False,False,False,16,True,2.2998329999999783,0.03665300000000116,,
229112415,13,0.5756638267875802,476,476,False,False,False,25,True,2.205848000000003,0.05832100000003493,,
230983203,14,0.6280257092669772,175,175,False,False,False,51,True,2.280762999999979,0.11945600000001377,,
231009108,7,0.8717907102692568,266,266,False,False,False,60,True,1.8732600000000161,0.11703300000004901,,
231013930,8,0.8432603750496157,160,160,False,False,False,69,True,2.719937000000016,0.19164100000000417,,
229051080,9,0.6934810328257758,227,227,False,False,False,80,True,2.20835100000005,0.17618699999997034,,
229100316,20,0.6211152923130692,43,43,False,False,False,188,True,3.5268839999999955,0.6632539999999949,,
231020078,32,0.38344208451294204,571,571,False,False,False,13,True,4.061856000000034,0.04932900000000018,,
231023707,34,0.3269076812382632,982,982,False,False,False,10,True,4.0246609999999805,0.043062999999960994,,
231046372,26,0.39376129366613366,728,728,False,False,False,13,True,3.9638180000000034,0.055860999999993055,,
231047005,26,0.37717485151293495,906,906,False,False,False,10,True,3.9343920000000026,0.036378000000013344,,
231044412,21,0.5535694367591943,153,153,False,False,False,57,True,3.8512610000000222,0.22439800000000787,,
231045282,24,0.47651281494191,441,441,False,False,False,29,True,3.8491750000000025,0.11029000000002043,,
231048679,21,0.45427865013947877,526,526,False,False,False,17,True,3.738268000000005,0.06314999999995052,,
231057252,24,0.4763836041816121,522,522,False,False,False,23,True,3.5051789999999983,0.07906900000000405,,
231059941,8,0.8328673147400543,85,85,False,False,False,193,True,3.1077489999999557,0.6065269999999714,,
231061445,31,0.3983502157950265,511,511,False,False,False,16,True,4.024360999999999,0.062380999999959386,,
231627272,6,0.8419180629714245,349,349,False,False,False,35,True,1.818177999999989,0.06581799999997884,,
231627290,13,0.6517252311288557,160,160,False,False,False,37,True,2.2586670000000026,0.081025000000011,,
231061733,16,0.9931962637740878,0,0,True,True,True,1000,False,2.848136000000011,2.8418680000000336,,
231268284,8,0.7894756451596519,234,234,False,False,False,46,True,2.0243810000000053,0.09897799999998824,,
231630959,5,0.9047632851476927,296,296,False,False,False,26,True,1.7323450000000093,0.04830399999997326,,
231636691,7,0.8899728011296985,131,131,False,False,False,115,True,2.128469999999993,0.24639999999999418,,
231701201,6,0.9704475666462437,131,131,False,False,False,110,True,1.818759,0.19757700000002387,,
231704059,13,0.6190967243552885,242,242,False,False,False,32,True,2.1692749999999705,0.07339099999995824,,
231668630,11,0.6795494455527352,230,230,False,False,False,46,True,2.062846000000036,0.0963570000000118,,
231671734,15,0.9641575084852633,1,1,True,True,True,1000,False,1.8102860000000192,1.8124649999999747,,
231704229,8,0.7056400500006076,509,509,False,False,False,21,True,1.9907889999999497,0.04036700000000337,,
231715395,8,0.7289752921296342,147,147,False,False,False,61,True,1.7572860000000219,0.10797200000001794,,
231831315,36,0.37415895448075087,672,672,False,False,False,18,True,4.575423999999998,0.07941899999997304,,
231832497,16,0.5221595154586588,575,575,False,False,False,17,True,3.599236000000019,0.06016599999998107,,
231825380,27,0.367449670011294,944,944,False,False,False,10,True,3.9973999999999705,0.03914199999996981,,
231831114,33,0.4215478266027275,350,350,False,False,False,20,True,4.610725000000002,0.09482299999996258,,
231833204,56,0.22641175190692708,990,990,False,False,False,10,True,4.697467999999958,0.04635299999995368,,
231839537,13,0.6247488742215033,545,545,False,False,False,17,True,3.615070000000003,0.06233599999995931,,
231840159,5,0.8990113113128771,370,370,False,False,False,30,True,3.3104599999999778,0.10811699999999291,,
231840839,18,0.5964118184599535,356,356,False,False,False,21,True,3.622805000000028,0.073270999999977,,
231862051,13,0.6198438020808038,205,205,False,False,False,46,True,2.366012000000012,0.11876399999999876,,
231867105,28,0.42930355935053877,386,386,False,False,False,15,True,4.846562000000006,0.06881500000002916,,
231845790,31,0.4781711568283087,60,60,False,False,False,148,True,4.738477999999986,0.7277430000000322,,
231853796,31,0.39116169605732654,674,674,False,False,False,21,True,4.761848999999984,0.09505100000001221,,
234525922,12,0.5928068734557346,349,349,False,False,False,19,True,2.4378320000000144,0.04402999999996382,,
237340658,3,0.9459746052092446,415,415,False,False,False,21,True,1.2354819999999904,0.024563000000000557,,
237356492,5,0.8120446977103166,550,550,False,False,False,23,True,1.5214889999999741,0.03277000000002772,,
237356930,7,0.6586205547585208,692,692,False,False,False,18,True,1.5173130000000015,0.025710000000003674,,
237356985,7,0.7496777911804744,338,338,False,False,False,26,True,1.7253349999999728,0.047858000000019274,,
237358181,12,0.48783458077049624,704,704,False,False,False,20,True,1.863424000000009,0.03654400000004898,,
231912935,31,0.3688465586324423,728,728,False,False,False,17,True,4.717321000000027,0.08360699999997223,,
233959273,23,0.4491966383540671,600,600,False,False,False,17,True,4.094875000000002,0.06899800000002188,,
233959314,45,0.3349306089617239,835,835,False,False,False,14,True,6.4584050000000275,0.10684700000001612,,
233961272,17,0.6492694681237217,174,174,False,False,False,53,True,5.162076000000013,0.26180299999998624,,
237886259,13,0.5956678584205334,411,411,False,False,False,39,True,2.405347000000006,0.09299600000002783,,
237886434,12,0.6757551186798609,315,315,False,False,False,48,True,3.6871699999999805,0.1720680000000243,,
234497476,11,0.9507209517877173,8,8,True,True,True,1000,False,3.5944049999999947,3.648213999999996,,
234504902,33,0.3553495104572266,795,795,False,False,False,17,True,4.954248000000007,0.08072100000003957,,
237879824,25,0.4804667550489573,235,235,False,False,False,36,True,4.799957000000006,0.1850430000000074,,
237883766,15,0.5426261474219826,505,505,False,False,False,19,True,3.908235999999988,0.07379900000000816,,
241444142,8,0.6136498257213413,633,633,False,False,False,15,True,1.6122970000000123,0.02333299999997962,,
241577342,2,0.8968136817415612,564,564,False,False,False,18,True,1.318524000000025,0.023695000000031996,,
241393007,15,0.49203120807119405,849,849,False,False,False,11,True,1.7288659999999823,0.018911000000002787,,
241393039,26,0.36822063773665625,327,327,False,False,False,49,True,1.6216200000000072,0.07632699999999204,,
240764987,45,0.9860400343316508,0,0,True,True,True,1000,False,2.4871479999999906,2.3348569999999995,,
240849795,14,0.6442197764613864,111,111,False,False,False,99,True,2.341934999999978,0.2522289999999998,,
