cost_full,cost_detector,cost_period,cost_tls,cost_comb,fast_path_eligible,confirmed_cheap
38.66101870901184,10.379665832966566,0.0,0.007891167013440281,10.387556999980006,True,True
43.9748749169521,11.074759208015166,0.0,43.97936045896495,55.054119666980114,True,False
34.492447957978584,10.100049540982582,0.0,34.492447957978584,44.592497498961166,True,False
17.806567541963886,7.0670825419947505,0.0,17.809481958975084,24.876564500969835,True,False
106.50135541602504,0.0156522499746643,0.0,106.50135541602504,106.5170076659997,True,False
231.66009462502552,26.623837499006186,0.0,231.66009462502552,258.2839321240317,True,False
