tic,sigma,acf1,cad_min,kappa_0.05,kappa_0.1,kappa_0.2,kappa_0.4,kappa_0.8
270378356,0.001503002137357044,0.0215262208241786,1.9999804360850248,1.2808182521733162,1.425300595997728,1.8028834836902594,2.0277135023802777,2.2798903155746015
241393007,0.0013856224732291004,0.01497046267600342,2.000036739227653,1.0650492497182762,1.0175306047775654,0.9438087235198348,0.9882529079622275,1.2742930915367214
441493794,0.0006746952348621741,0.029360711623931758,2.000002541062713,1.1329986645331056,1.4042114354592892,1.415962230197499,1.440363567411089,1.3311653255987148
277911424,0.0007899573477183349,0.02291419151351925,1.9999720397754572,0.9918225112737308,1.194549361225324,1.148888163780662,1.4438400068840254,0.8530232418557433
349273478,0.0004124900479189456,0.020811388116927673,1.999995691148797,1.2094020062979711,1.2851209816914038,1.41291755082689,1.5208249900977031,1.4294118526935515
317097443,0.003428210169425226,0.004198560844860722,1.9999599708171445,1.0747280671450192,1.0355282101617753,1.080314397408062,1.0122910706602075,0.9491478685606562
219246146,0.000987354507938612,0.01769724799373924,2.0000290318057523,1.2003662789430911,1.2882308038616455,1.4433487766358482,1.6628957755101583,2.0352512117980677
299897517,0.001524460308270377,0.003424270337515061,2.000003893954272,1.0399434126791112,1.0650045896128075,1.1075532534762798,1.035731535721404,1.37157789208286
25285103,0.0006184528112815283,0.006211604811842424,2.000034067168599,1.0825355265046894,1.197013341348312,1.353696254196694,1.4395621498784748,1.311343212450151
197892635,0.0014717632937206269,0.110890568447554,2.0000300536776194,1.9690612979378155,2.676559749724268,3.428084913754729,4.231782677656132,5.189488581258806
469914390,0.0021730669482889426,0.7395639950467792,2.0000300425454043,5.551502406665666,7.830033057176416,10.854570531512351,12.488980844658606,19.07166287744346
100107681,0.0004883883849741563,0.0019864556993372255,2.0000129545951495,1.0599911095836612,1.0620885823356798,0.9822144023498148,1.0269956581827862,0.9671376754569766
11645778,0.00029330771752482225,0.020910540758953013,1.9999938229011605,1.1260976300001433,1.1120881964895273,1.285727249265715,1.0052386301530292,0.9118925850906809
197845043,0.0011414321807590754,-0.004201443506203075,2.0000293818156933,0.9790828344641487,0.9805624990608557,0.9244094758446163,1.0586079592283426,0.9735131251242639
199735836,0.0005088314465719969,0.01154046610870922,2.000004237415851,1.0514545144062457,1.0435904685552517,1.1062821211294596,1.2025985571637978,1.0394238010535326
75377810,0.0008114280417064632,0.2938306761561245,1.999966331241012,3.6564654852362644,5.089948278873989,6.942197704429489,8.796533301111365,10.42003591472463
92228046,0.0008566449747418196,-0.0029354017730615235,2.0000126081868075,0.9092754536149381,1.0185728122662083,1.09394766750591,0.9937282421361315,1.1547726330268806
231671734,0.0010802339909247497,0.8508895838671724,1.999971035256749,4.791981464908546,7.078503242057866,8.123886063010412,9.341042794875987,7.884615741690464
248949078,0.0014577071070882663,0.0005964483233404736,2.000024669614504,1.0202396018961657,1.1084692464080077,1.1287766029915005,0.9567200445418419,1.1636483089594332
469939293,0.015038919972271084,0.7029170153971379,1.999985130605637,5.345494549852175,5.439971144648764,0.9218223941454856,0.9762221033899221,0.9419126706999644
7143936,0.0011850320372890695,0.14035096829484986,1.9999938471300993,2.6260222092036916,3.6245092759360635,4.486417927563262,6.243736518942204,9.010389534792788
229112415,0.0017459599919029583,0.004649262255412653,2.000005247173249,1.116017151846207,1.1001901931895497,0.99943283538522,1.099288521423865,1.105089513927931
149274422,0.0008284158998678102,0.0037267895261358613,2.0000129375694087,1.0789783272674238,1.2163894344783497,1.2545669222412152,1.5352945728955398,1.5436626540313299
60371639,0.010501456364221643,0.03791911505320409,2.0000367483953596,1.5790173240610992,2.006986591824398,2.2438387355764684,2.4788130730260582,2.1659221129277912
220393406,0.0014073160426749112,-0.011933533725041617,2.0000213204548345,1.0653586870481941,0.9519548569862247,1.07363350905578,0.8475420517762043,0.43847607805276945
278990983,0.000609021341397,0.029109876832531197,2.0000248546057264,1.2962729113169569,1.2069256701382127,1.3715854995928718,1.579148639649833,1.5729091677541385
241393039,0.1934546545227016,0.9983540894570229,2.0000374087976525,5.762122423976081,6.692665580616364,1.0932348461081578,1.3612782568198332,1.7406010516525126
149011533,0.0004708376716823574,0.009734576820470263,2.0000193274609046,1.0141396606952544,1.0493370280272645,0.9044859987508875,0.8423315133760821,0.6153282190946403
150098860,0.0008460782584434145,0.010691487328358989,2.00001206532761,1.0694470475515778,1.078736033028532,1.4082610833689928,1.4029239312598076,1.2388149521558507
439455229,0.0016840842763120557,0.0018253101292535334,1.9999871173786232,1.0593200184391065,1.0475831307276562,1.0090558684115993,0.5259467754493584,0.35540759238849823
382416402,0.0008898211022096604,-0.008069050840080867,2.0000089332461357,1.0237561640231403,1.0113761785763185,1.0324573089729563,1.0027928622318039,0.8751409291739323
336875204,0.0008014226999912989,0.023174818486391,2.0000065643762355,1.3381641632613335,1.5150868893474152,2.043022350216152,2.2094841669026772,3.2831220600755144
300705038,0.0012667458628842793,0.002545011918154014,1.9999836218630662,1.0032040226541825,1.0876498615722838,1.1880917906164332,1.2629424806442777,1.4365431808250144
220455309,0.0005729488934026383,0.11583546719292422,2.0000298660670524,2.3215659698960596,3.3015563188449617,4.191014660298888,6.602517019362266,9.017368021127966
70723644,0.0007602272079802075,0.1619955536580428,2.0000126219383674,1.1656748488629258,1.2475923844207164,1.1715724950813182,1.459726690620549,1.536386495512336
179492666,0.000363524487797413,0.03965533413396111,2.0000307261943817,1.207752482316103,1.2932356953414266,1.5121412395452345,1.4316805163151252,1.4924449027279878
200657905,0.0009379486108224235,0.7340574588756539,1.999980436739861,1.887998205252787,1.7502057656708823,2.165749231961987,2.323165130355659,2.972137715319858
268765642,0.0006473555286854186,0.015145262829040001,2.0000347265886376,1.0106844605091705,1.0750852151297021,0.959055631237591,1.1149551867098273,1.0476927611414137
281729296,0.0007009603018824941,0.0031482653281183965,2.0000119409087347,1.0254466904376862,1.0097080012036201,0.9321876646091332,0.8923170353381471,0.8919377652135362
155951632,0.0012471064960239203,-0.012746609119388741,1.9999965299939504,1.067856109237326,1.0475637376771574,1.2276562947432665,0.9260825368890352,0.5807072204871219
316915259,0.0004892379883320125,0.029676402589883515,1.9999998696584953,1.2632173291005302,1.4579159748161612,1.641627668237407,1.5520471811643854,1.8944498984135916
37774136,0.0005028575748433928,-0.0027569023728051486,1.9999629788071616,1.024471384387436,1.0269012706016347,1.132192872868524,1.047552205103774,1.0443349940010092
80340568,0.00043603644418540823,0.01733475227623453,2.0000112821435323,1.0301142523145945,1.1836787778310225,1.2171891425079435,1.202026837973374,1.5347486742943404
219334470,0.0014942529760799367,0.013191957114498604,2.0000256849380094,1.2276577898869578,1.252528742170737,1.2648419447802877,1.8995542204322118,1.7903629716865581
100102303,0.0011115449580374425,0.003907347914362885,2.000015971752873,1.01837802449324,1.112406872209755,1.0613743171846473,1.1222595902901247,1.0273975027305702
237906842,0.0008325247525820008,0.010796565649097803,1.9999982063745847,1.0642491769778157,1.0485930560770524,1.0881085343304586,1.2760619336943206,1.167145218058492
101058021,0.011327068331350585,0.04133687579431679,2.000034396223782,1.5699866269642435,1.878908891856542,1.8638356787707986,1.4801767886838313,1.1537833757097553
183979262,0.00048175831291799256,0.9079730030527507,1.999977072191541,1.323235036690467,1.6007035310075726,1.7011028744165035,1.9040165267413411,2.8785655943468793
161358441,0.0009233746709744655,0.01732875906783962,2.000022665488359,1.1014861017160151,1.0573118840926512,1.0882542678028497,0.9674093314154047,1.4834298110037551
92364700,0.0015713874106660316,0.20728651588963887,1.9999810935405549,1.201166143668607,1.2213682685288956,1.7258419945178345,1.7302837232435353,1.4434602901725573
37749396,0.0004755831786578604,0.0648461201018606,1.999960965840728,1.8119345328507785,2.0282234548846185,2.6578024597664407,2.778640387624115,4.144318079923845
316854083,0.005824481109611266,0.2951538490277564,1.9999763993473607,3.6358991694068514,4.944220036124161,6.685900047111045,5.406720234526555,2.7747872387776553
66536204,0.0009713965400444007,-0.011494416867273498,1.9999944944356685,1.0105292079508077,0.9780399121000172,1.112539406069872,0.642367191998907,0.8726592177176964
336874964,0.0005065201378964402,0.006509520145427971,2.0000085760329966,1.0181689565432024,0.9459328586541934,0.9201530425860222,0.7853010135026461,1.1663387868258615
150065244,0.0009003778653085429,0.001199463542014095,2.000008461109246,1.0334894239999943,0.993097851965512,1.1265350992991097,0.9077131239486853,0.8355444903411066
200807744,0.0015977712455955727,0.08058309524886192,2.0000213165258174,1.8513351317439488,2.374975709829208,3.387371392362948,4.55990091572102,6.641303697184214
410135251,0.0008835441049555502,0.008498986643882548,1.999982768938935,1.2500004969765526,1.1288770586695014,1.0134710344104565,1.2890538498300603,0.8385322894230595
150030205,0.0006450862356457897,0.013262937377001627,2.000017364262021,1.1410277741915078,1.239881832263666,1.2507559655990665,1.5362291389969174,1.6362919072318813
231668630,0.0003168427900189571,0.06160062171775117,1.9999723740693298,1.5481817983031747,1.8855955637263386,2.0547713522244537,2.0287392741817363,1.6553924471541148
150066811,0.0017351168099367853,0.7437555738802535,2.000004876535968,2.9340484578168677,3.2194519251670606,2.9799669011469807,3.6053353460547264,3.1150008618657385
114918596,0.0011675766918314149,0.04282759065563898,1.9999770692447782,1.4557442877394646,1.7192014220782001,2.3558758374408186,2.2908348142119723,2.4555481160931807
260188153,0.0006148453279955781,0.028479387507285542,2.0000186451215995,1.2754995842410322,1.4380870867476627,1.6448500150979763,1.877405115303634,2.2643805409291544
80363380,0.0033386126459374337,0.9043492004065616,2.0000126232480397,5.963568932988781,8.407785990367291,11.378619838765166,16.347776095909452,20.815731098069524
63697344,0.0005066746184016921,0.045350778109372256,2.0000273740879493,1.6834816795172094,2.023008848275419,2.7809017350874288,4.047498006850906,4.389668486178146
393964361,0.0006438220563325101,-0.010772348291343273,1.9999790943256812,1.142457529847356,1.2246927165595423,1.148548958728556,1.369442564040122,1.4793447269679516
219141658,0.0006601832563015836,0.03328829672536052,2.0000079146484495,1.085569832212131,1.2892005253576861,1.4984876275631134,2.2323424472594544,1.427950273630547
266723295,0.0009649357202906465,0.21146257660655432,2.000017964091967,3.1139631946031368,4.4379107782724185,5.5125797944265615,6.946213936502309,9.619461727692721
293618282,0.0013538579261050312,0.0017533191297903765,1.9999857870789128,1.0746767217490198,1.1086273075031448,1.0141873274122661,0.6633097103573233,0.9815514806516756
69925764,0.008296772056827944,0.02307896738929981,1.99997708266892,1.1751854689853498,1.2685251067887757,1.0354207746672142,0.9624352728549761,1.2890630989016125
267324084,0.001427873303300949,0.019040860492368694,1.99997841133154,1.1088495092436876,1.1148337830775186,1.251693363166424,0.9468261729253142,1.0303403911440046
164695091,0.0008265852020089168,0.017141801836929475,2.0000119287942653,1.0989963892158021,1.1173025715414844,1.2276775389967425,1.39185525943358,1.265387109888634
267183401,0.0006521531954492006,0.014474258306628409,1.999983104869898,1.07687591457757,1.1366607854330126,1.193495592133221,1.559519795518489,1.2309224527291847
393964275,0.001331933293728278,0.009092653079495257,1.999979764877935,0.935088521896168,0.9583364973374262,1.014059554597736,1.151342552326605,0.8873775777557686
70776480,0.0005549723965601786,0.014376506690433662,2.0000099403841887,1.0754584146856627,1.1611378851246763,1.0220568116684439,0.9745449344943703,1.4070785166478628
101139085,0.000725855019172427,0.022671660782597847,2.0000364078805433,1.244218636336544,1.4206182967555514,1.4585716897384204,1.693344252831871,1.9204076455550099
369706317,0.0019643683426074166,0.004883715638025711,2.0000065882777562,1.05422567433204,1.1130080565374458,1.2596479388835995,1.0772342936008528,0.7609037700215526
248986951,0.014287714185683769,0.10073611867041855,2.000034057018638,1.9533072262861455,2.615236022911772,2.942286252689594,1.7527877466244604,2.1572717721751955
266788321,0.0017748475882613335,0.008451862721649559,2.0000280210661003,1.0339609906997096,0.99759498654798,1.239766143577298,1.426949514535274,1.3906250572693146
167551097,0.001256900174752717,0.08570904666895711,1.9999966976320138,1.8374415304991447,2.401478645506967,3.1503527157770463,4.178841996667766,5.386429168071732
401890220,0.0010193647398669754,0.006722959324685243,2.0000213168532355,0.9944924499114374,1.109904520161855,1.184799029329673,1.2054065921337453,1.481313471782752
219318151,0.004158717481787516,-0.005868506743885041,1.999975057588017,0.9536240496626895,1.0193136405766927,0.8311774247673326,1.1276990840113739,1.19785860878647
37744730,0.001530377708279709,0.029877104915056678,1.9999629774974892,1.1892747570714228,1.5240524531828403,1.7178872748080556,2.172075785708017,2.1468983703859124
229053359,0.0007654627649446796,0.3218096277022483,2.0000320545295835,3.89189091167579,5.69766165672672,7.254946271873246,10.408463553620699,10.81896468904096
279091054,0.0008548110684800986,0.03065612031091197,2.0000200792128453,1.3951478614295003,1.5842204178568424,1.9641783475807653,2.1873150139254727,2.813181280662675
206477756,0.0011091128396855403,4.61520448902785e-05,2.000017629143258,1.000367503693059,1.0142206060173082,0.9667632336168451,0.7911960269064066,1.1172781002801002
220394125,0.0009618881007565714,0.012472342598338543,2.0000231648009503,0.9965666502923727,0.9034776853201475,0.9890149616387031,1.2407595907868845,1.0695607461788175
101100320,0.0005090808893986471,0.04373358587626894,2.000034731499909,1.6095087596124371,1.8599454741922512,2.4370554878521844,2.9753184579556726,1.66977934831667
79405578,0.0018204724896354338,0.35234763978950023,1.9999784103492857,3.358517952298646,4.597206186328198,5.861467035377739,8.616746361910597,10.823841042335594
12862099,0.004260456629597828,0.26984451010431815,1.9999556014226982,1.1571230632135647,1.1866167756678596,1.434654050643173,1.9144286518808413,2.3127141953015804
52077955,0.0011302225292295813,0.05849461806525312,2.000004562214599,1.7905105005209336,2.131898660661088,3.2512444775292404,4.7206324570868174,4.299836301630726
11651884,0.008837088019727615,0.005899193113957697,1.9999924827789073,1.0232519900705654,0.9981471074626722,1.1768628297414983,1.2215612254338575,1.1835505754049058
161153394,0.0004942253386305653,0.011254170193500364,2.0000146191887325,1.0587761517110856,1.1557058533506201,1.0830573541648232,1.1983351268043068,1.3778192193425256
76987466,0.0010870684585425202,0.029123600537073354,1.9999898231617408,1.1983586856320474,1.4386782925145973,1.613667211189247,1.794551471025327,2.8212436806312184
206401237,0.0008266491676339774,0.008203717227898482,2.0000219913345063,1.0768882651840619,1.2129213619167025,1.1195189494617852,1.372608501532823,1.357254127034304
66374862,0.0007629480796922332,0.004419364186140381,2.000011278214515,1.0465331254948071,1.1195665439745937,1.2670464573433855,1.157804912553958,1.1470921315539058
370325663,0.000747494021313407,0.26031821674982325,2.000007244096196,2.622020875608839,3.7508629143983887,4.786265080643845,6.652700287419287,7.009245039876772
220397638,0.000577293130627467,0.027545809734263647,2.0000178003829205,1.2322973959241357,1.312612731069996,1.346287763995505,1.1631213187987102,1.387853890865243
32199330,0.0015017935353207953,0.008411952790008517,2.0000347373934346,1.0782829944026593,1.2564963479602476,1.5984007476690962,1.3657297137930504,1.7024164776720492
200852526,0.0004930565918642455,0.08379647180925395,2.000007905480743,1.8785828185502693,2.572071726825993,3.3997809703546813,4.299950121528023,3.798752066172247
70788069,0.007685216298753492,-0.006251035979699023,2.0000213391176658,1.0169969433693578,1.035648880991013,1.2291700169651185,1.086804527611593,0.9151439327229713
197807043,0.0007329041144518132,-0.0024565825284021407,2.000027543035685,1.1103644636284598,1.0375335948763447,1.135331972864417,1.143154429776112,1.4917380326659857
246851853,0.001426319151702173,0.003316281732021735,2.0000374330265913,1.078581073908142,1.069460695505651,1.078733500352946,1.2646065294482318,1.4856056079507343
114949823,0.0010834213524822962,0.11194475437206076,1.9999797514537931,2.0344353433377833,2.6059154418700987,3.6836754272898404,4.640524555060366,5.901798916143346
114952667,0.0007424839417071195,0.129010901305604,1.9999763996747788,2.4006221862849015,3.5436324077386394,4.105331510890472,5.286491743080788,3.944679361559961
155895287,0.009899326103516988,0.6368487119606792,1.9999864717101445,3.572330605475219,5.162025459477797,6.869187146532918,5.6443949860917915,2.3178487716023852
266717622,0.00136642621883973,0.02268401709845221,2.000017293212295,1.136965224015289,0.9381727507422463,0.9242145685901096,0.9825989312127609,1.0205775699857724
316881711,0.0005369862968331724,0.00417692633418933,2.0000206561235245,1.0326456590378914,1.0862580330041798,1.233474057411463,1.4606826946845128,1.4625067495210409
44579241,0.0007090581325786568,0.044137667834864704,2.0000327260640915,1.3442255554007716,1.3484378449058696,1.6179823979318506,1.5619217517148243,1.3073650120309994
66435575,0.0004805935765761985,0.2609097472761124,2.0000099358003354,3.4553152370450424,4.5854481091972765,6.5605261857712005,9.499521860254132,11.716545568106831
388179423,0.0012211570606803814,0.0036823394829212644,1.999982783672749,1.056172090476551,1.045308978689506,0.889510105150227,0.7477756183628089,0.929935532371882
201753500,0.003301627447589338,0.9248855003445102,1.9999951849604258,6.034920021712069,8.660217162431724,11.59642319180965,14.303964340324614,13.907066688735432
183529462,0.0005290693192287785,0.07946273174563476,2.0000099397293525,1.8829507258403129,2.2829749169410074,2.8109736120918334,3.615967357416948,3.2015871766538235
101948780,0.003529986756043309,0.012743759419691412,2.000017317113816,1.018623637989789,0.943969181776951,0.956685289692805,1.1178528790408357,1.4432538953634397
102029678,0.001081059021651515,-0.006477867529917924,2.000017317113816,0.9906227081461035,1.0133762137901066,1.0449221758376628,0.8797132195901154,1.0875329829035394
281497193,0.00044198436308083664,0.017397116888854782,2.0000042282481445,1.124737997238602,1.1027651457385588,1.0313427179348633,1.0552530763804608,1.1644109398059568
164681149,0.001227576016431896,-0.011446919083700565,2.0000072352559073,1.039244658392193,1.0443909035413341,1.2720232721158617,1.4437240628019885,2.3123702363994427
389751904,0.0005537301805246536,0.013047956298252597,1.9999744011147413,1.2151524146029877,1.1071170872905405,1.1294116518874588,1.2989549910325944,1.2907213495840746
260507598,0.00035031343322943897,0.05383740217576019,2.000019831029931,1.488185604228463,1.7388915111809524,2.0007575646096494,2.4241039162343445,2.8935146738337987
188544142,0.00619748054898465,0.3793816703091354,1.9999770833237562,4.155242942730081,5.8323252632382125,7.626862172583168,11.465033707580275,13.622842659011656
293525326,0.0012038491160884523,0.00916316131930835,1.999975729122525,0.9545027054658634,0.9117994917333172,1.0390254562019048,1.1855195823383744,1.368993820823825
311864780,0.003613458609618336,0.7570752288808167,2.0000263463225565,3.3156862983874897,4.588847262513975,5.919953508477713,8.332440860063143,10.620090767370131
164720937,0.000566467456946164,0.044949089990668385,2.0000112572597573,1.1621567201178977,1.4383566564264998,1.0896517166718338,1.2646376308748963,1.4197851014507352
231627290,0.0010959878308662483,-0.00021300770678680514,1.9999643294067937,1.0525207163708095,1.0946027663628386,1.0772065940227513,1.6079931497620037,1.6407426185004013
408069339,0.0007407766751834459,0.1087231984008975,2.000011927812011,2.0363800718744316,2.676939611625645,3.930820725588176,5.18540113395866,6.1028715964268505
355480244,0.00036949556051427975,0.025741700126343043,1.9999978580017341,1.2234724074407644,1.444907091231769,1.6792542170411378,1.71660304782139,2.1169754447432623
316830011,0.0004180989484506391,0.016428182883174897,1.9999730469135102,1.1839449822881314,1.2959301026440526,1.623268571625672,1.4667539341829312,1.7522988300209301
237912376,0.0008116801785187828,0.0011390117418144268,2.0000079175952123,0.9825099386235843,1.0841596902963355,0.9691443189012179,1.1054820649397465,1.065432219294103
260604509,0.0013366259526501798,0.005357173697827237,2.000026114183129,1.061328492497842,1.1280332654976006,1.2494573552323724,1.5744667099443597,0.7418259002038411
70775391,0.00039898964304677656,-0.0021544393778123202,2.0000193274609046,1.077793842731944,1.184304998275998,1.199499735635424,1.1467906274519128,1.0266517614736455
70857782,0.0012773071634132518,0.005422722096811694,2.000017986356397,1.1296892164853616,1.1353397240073901,1.1278901128759062,1.0065753570731546,0.881379766325743
211436475,0.002092449946438566,0.007827620704630214,2.0000441392039647,1.2410986396143235,1.3259535128056352,1.4748492639288753,1.4762074385689687,1.5166126617276325
206385283,0.0006203390771552344,0.012491733021416214,2.0000216560583794,1.1930447480358437,1.4991970730473811,1.6086266526849435,1.2441247679995056,1.9424695398302827
40060706,0.0010364322507082262,0.014856637919404473,1.9999683432251913,1.231359837372558,1.2196192663609036,1.6379541638747857,1.352606457726224,1.7067739351509628
402103411,0.02834867238607878,-0.018047187299279406,1.999987462804711,1.0586424815096118,1.0021666466251535,0.9361307457882866,1.194455961787251,0.9865999877827912
425938730,0.0007370148049282103,0.0032985734959286926,1.9999951761201373,1.0524687032054982,1.0166102214843111,0.979308136793706,1.0333333661113926,0.9795238121926133
300033383,0.002935131768556878,0.005087455495433733,1.999987872732163,0.9229983350283899,0.927129374157075,0.9197001405967505,0.8295456574191976,0.7184942041733897
98665166,0.007571633049254352,-0.0017564014574313034,1.9999629784797435,0.9935252900288104,1.0623464974049328,1.034121761769077,0.8105928874007812,0.8642438616935394
141910606,0.0005116903991897049,0.14179472372989096,1.9999665938303224,2.4679204190728714,3.303556399743069,4.491209517175541,5.950165592191945,4.891839957286398
115693639,0.0009468602669127285,0.015386231888569678,2.0000206698750844,1.116673562348053,1.153534211479841,1.2636070796089294,1.5191827672950018,1.236901684176631
180724548,0.0005966292386227081,0.32829205586165167,1.9999556027323706,3.3745754920701194,4.896505533872178,6.099973449885269,7.730636559176221,6.731328746453255
220421994,0.0015556361103790223,-0.004411823168817501,2.0000314046046697,1.0188761636706944,1.0689439936840168,1.1507338951869717,1.1155296453904702,1.308604444016936
251828729,0.0008963539666517038,0.044124131425460504,2.000027373433113,1.6302452224332746,2.2764829829903332,2.688431473221151,3.9329675141521676,4.694771123044528
270481071,0.0007427145281915451,-0.007881384368812222,2.0000126219383674,1.0023837207755824,1.0120323763987555,1.15753609019051,1.271253510274852,1.1067035368706784
101099031,0.0004593623921687056,0.059368803752233544,2.000036738572817,1.7743468796719315,2.416157130485081,2.68422060583555,3.2926252594439287,3.934770370568058
11545988,0.024817288026624862,-0.019646810270258403,1.9999837655996089,0.9850821110968128,0.9908931855107179,0.9673025990396579,1.256525198537804,1.3908849579112432
