tic,k,obs_R,obs_span,obs_nfreq,n_cadences,baseline,Lb
183529721,18,0.472257650266957,22.33469400367403,129,16544,24.90415185972688,0.6000000000000001
167526477,19,0.5360488726208845,71.35181145868796,423,43897,78.41710323256552,0.6000000000000001
167549317,24,0.5499395742515261,69.60987576417119,413,43901,78.41686400625713,0.6000000000000001
167551097,24,0.51790738602914,66.49854110178785,394,39180,78.41653391314412,0.6000000000000001
167655998,23,0.43832985584574624,44.23508802671722,261,23566,49.605961888218644,0.6000000000000001
181454895,20,0.4705806917040869,25.252719053755982,146,16490,25.379106902038075,0.6000000000000001
182521219,17,0.5971799497132099,23.54983264397356,136,16489,25.37898621543809,0.6000000000000001
183495016,11,0.6778422578347995,20.495713543501324,119,16481,25.37905361758112,0.6000000000000001
183529176,20,0.40855789906751006,22.456963870276468,130,16546,24.904208493918304,0.6000000000000001
180724528,3,0.9989619960481946,22.910015281632695,135,27611,49.6040296774604,0.6000000000000001
180724548,4,0.9500089785293996,12.88166434351433,73,11072,17.774607220128473,0.6000000000000001
180999563,25,0.448929496636461,46.91110056103162,276,27696,49.604202192489765,0.6000000000000001
181230103,6,0.8306350814932152,20.494348293887697,119,16484,25.3790430037634,0.6000000000000001
183532275,4,0.882211049403961,10.483228281592801,60,16545,24.90414337025595,0.6000000000000001
183532609,6,0.7788874133744131,17.527773903624393,101,16544,24.904152609907214,0.6000000000000001
183533154,5,0.9211695466288977,9.536077174315778,55,16546,24.904209220815574,0.6000000000000001
183536420,11,0.6034407696760633,23.34566688495147,135,16543,24.9040108127856,0.6000000000000001
183537452,21,0.42474292829281857,23.942888983541707,138,16544,24.903998416882132,0.6000000000000001
183537557,15,0.5565946110299614,22.04297921212583,127,16544,24.904035612043117,0.6000000000000001
183584918,18,0.4649896205752383,23.662814608201643,137,16544,24.90449813151372,0.6000000000000001
180444255,23,0.45770258303079325,23.36829202257354,135,16543,24.904433722641443,0.6000000000000001
180444967,18,0.4685851556495727,19.558553319118573,113,16543,24.904422181226437,0.6000000000000001
180551167,25,0.48397634475976314,46.30407218547157,273,27769,49.60410681341659,0.6000000000000001
180723706,21,0.478189446338914,45.47627253277847,268,27770,49.60414697903093,0.6000000000000001
167698166,36,0.3180223855824855,75.56837534516262,448,40437,78.41701026330793,0.6000000000000001
167723227,37,0.3548699102644933,75.8114795213055,450,40280,78.4170574664322,0.6000000000000001
167797589,31,0.3860847993143567,74.62805994412884,443,41682,78.4169710991564,0.6000000000000001
167813804,36,0.40521936507969636,77.25868650297025,458,41822,78.41703005533873,0.6000000000000001
184449225,4,0.986087370388469,11.933054525808075,68,11149,17.77326108276634,0.6000000000000001
188544193,15,0.4903176974316623,22.28428910795219,129,16546,24.90372740294424,0.6000000000000001
188570399,16,0.5558687637271094,24.160711259002028,140,16546,24.903745494816576,0.6000000000000001
184137441,2,1.0,7.924817592374893,45,16543,24.902319318530772,0.6000000000000001
184240478,7,0.7010838904625729,14.409563816095442,82,9049,17.774820722801906,0.6000000000000001
184240683,19,0.9877847255781341,24.415131992580427,141,16545,24.904014490112786,0.6000000000000001
184398115,5,0.835256412530059,13.181851826710272,75,8968,17.776248481040966,0.6000000000000001
183585025,17,0.5672331170407462,22.38637388172583,129,16542,24.904478474553798,0.6000000000000001
183585325,17,0.42114059204298193,23.61414398750867,136,16543,24.90443683931244,0.6000000000000001
183591107,10,0.8013579628589027,44.81941291742123,264,27616,49.60412536177455,0.6000000000000001
183594608,26,0.46805916685714566,46.86668410599873,276,27617,49.604135879200385,0.6000000000000001
183619369,22,0.49562807607107473,47.82075922881518,282,27615,49.60412514966583,0.6000000000000001
183620516,12,0.6364796234214187,31.745740687123998,187,27619,49.60429676051854,0.6000000000000001
183645350,20,0.6884312644892016,45.10225683362364,266,33021,53.716084497255906,0.6000000000000001
183675957,9,0.6976002699004189,21.404046233615645,124,16541,24.904054377727334,0.6000000000000001
197736345,12,0.5581828186448922,22.822331952528657,132,16354,25.188991396527854,0.6000000000000001
197740549,13,0.4424763838525805,19.66952874624485,114,16301,25.109816065320956,0.6000000000000001
197783882,14,0.5366925705399036,23.120586716715707,134,16490,25.378887562766067,0.6000000000000001
197784342,17,0.5374572380563205,46.18109936092969,272,27737,49.60471487923314,0.6000000000000001
183979262,44,0.7013334136042008,54.90637061326879,324,35125,55.71608742608851,0.6000000000000001
183981752,25,0.37501749267234286,51.73131797941437,305,33034,53.716033557869196,0.6000000000000001
183984138,13,0.5982314008136065,24.140154809892465,140,16544,24.904037550591056,0.6000000000000001
183985250,33,0.776324824281056,23.76101888689118,137,16545,24.904064870938782,0.6000000000000001
197804126,27,0.43683733550783754,45.00017366894326,265,25364,49.60441354464433,0.6000000000000001
197804282,17,0.6807001062672908,41.460002827816425,244,27664,49.60447040957092,0.6000000000000001
197806814,26,0.3687119755446968,47.35164809966932,279,25346,49.60444571101266,0.6000000000000001
197807043,12,0.537855564408858,19.676650681866704,114,16545,24.905894830621946,0.6000000000000001
197807302,27,0.3854176501836134,46.608770821211465,275,27738,49.60460881346626,0.6000000000000001
197808393,2,1.0,5.970827704162502,33,27737,49.604650500978096,0.6000000000000001
197809777,13,0.5885734382308252,23.323941775360254,135,16546,24.90590997788513,0.6000000000000001
197829601,30,0.38965486271413496,47.078284677109195,277,27739,49.604717526633976,0.6000000000000001
197830265,16,0.5355104003165934,23.28225876495344,135,16546,24.905880718058143,0.6000000000000001
197845043,27,0.5129175054626753,45.83387309846489,270,25547,49.604725140196024,0.6000000000000001
197846172,19,0.4575949223205009,23.03643918220473,133,16543,24.905900066401045,0.6000000000000001
197880776,23,0.4398702124978291,48.254752934561566,284,25503,49.604773978053345,0.6000000000000001
197950300,11,0.7016180056258484,23.01410404729313,133,15514,24.002996588794304,0.6000000000000001
197954314,6,0.9277445610378928,21.994691754872065,127,11903,23.74885804529049,0.6000000000000001
197955324,12,0.5358499698783853,19.876598025630756,114,13519,22.411319272758192,0.6000000000000001
197961755,13,0.9368310704574305,23.857163797109934,138,16189,24.96272677146453,0.6000000000000001
197885600,24,0.4566905132175636,48.101884278930584,283,27738,49.60466378815727,0.6000000000000001
197886895,27,0.377000737201141,47.96435976695375,282,27443,49.60465227910572,0.6000000000000001
197887644,7,0.7236067097639037,13.327864363149502,76,11133,17.776488284962397,0.6000000000000001
197890692,14,0.857941521992212,27.965486352639346,165,27739,49.60477339306635,0.6000000000000001
197892635,12,0.6278017058779424,39.94767004526807,235,25362,49.60475087985651,0.6000000000000001
197904448,13,0.5572387156508188,15.523717492591004,88,11192,17.77789084161077,0.6000000000000001
197935281,30,0.42556480861303536,47.91005276947976,282,25337,49.60452323039317,0.6000000000000001
197935605,17,0.4998146593131868,23.581860902877906,136,16488,25.379098235383026,0.6000000000000001
197985569,11,0.6271743767695203,22.111019413170652,128,16489,25.379069841686032,0.6000000000000001
198005341,5,0.9184932014953995,16.579286566301562,94,11193,17.776520530491325,0.6000000000000001
198073526,7,0.5930872856158512,17.05283575661383,97,8944,17.77644856929328,0.6000000000000001
198074705,11,0.5982748395484997,16.35012120427905,93,8782,17.77790496418629,0.6000000000000001
197978738,6,0.7402733452890933,16.469273098955455,95,16485,25.378817352685473,0.6000000000000001
197979354,20,0.4442024638157591,24.510803165982225,142,16489,25.378840519334517,0.6000000000000001
197982694,16,0.4636196968766826,24.613565066806586,142,16491,25.37883052996858,0.6000000000000001
197983102,10,0.6895914886341734,24.74413229357242,143,16487,25.378845365937195,0.6000000000000001
198077554,7,0.7039385185407259,16.88207770976919,96,8870,17.777916010137687,0.6000000000000001
198078007,8,0.6629310915290434,14.141817154049704,81,11193,17.777957480884197,0.6000000000000001
198081001,9,0.7711261499416137,13.93622139516333,79,11194,17.77793009033803,0.6000000000000001
199729914,26,0.4725190667965522,46.4791446018819,274,27589,49.60415174381478,0.6000000000000001
200671041,6,0.8937464198217152,18.28170589874844,106,16542,24.90389362283622,0.6000000000000001
200742257,12,0.6658395036779822,45.24636355165626,267,27406,49.60468008246062,0.6000000000000001
200745217,4,0.9933242650005892,7.850025136056502,45,11751,17.776451399233338,0.6000000000000001
200786539,7,0.8000025029103777,14.898661732854862,85,11114,17.776459026066732,0.6000000000000001
200802812,12,0.6549309817793008,16.00708977252407,91,11200,17.777938429633195,0.6000000000000001
200804116,12,0.5731288641274735,16.290335770617276,93,11110,17.776444960534718,0.6000000000000001
200807744,6,0.9027969287496743,15.150170169437843,86,11183,17.77796089872163,0.6000000000000001
200746541,11,0.7011180305598949,16.630625254038478,95,11749,17.77646262516282,0.6000000000000001
200769811,12,0.9090022890095537,45.690797274733086,269,27605,49.60471779497129,0.6000000000000001
200780252,12,0.6517231059740892,14.40147243285719,82,11532,17.776472910456505,0.6000000000000001
200782823,10,0.5625195470325952,16.737597178323767,95,11331,17.77649073829889,0.6000000000000001
201753334,5,0.9232058552414387,19.884783549206077,115,16544,24.904238676220302,0.6000000000000001
201791716,20,0.5395234568550535,43.39996467803303,256,27940,49.60408138644766,0.6000000000000001
204449384,15,0.477704528195223,23.5000701891679,136,16388,25.23059946074045,0.6000000000000001
206401237,7,0.8660771815078154,15.418215687040401,88,11500,17.777970861777703,0.6000000000000001
206402318,10,0.6437415752212077,14.40564014388383,82,11125,17.776493399320316,0.6000000000000001
206402603,12,0.4870240260759373,16.204233439939344,92,11193,17.776467126477655,0.6000000000000001
200852526,2,0.0,0.301388641972153,0,11193,17.776454317299795,0.6000000000000001
201365022,31,0.39130851390401244,52.420744271385274,309,33035,53.71659717769148,0.6000000000000001
201753030,26,0.39786923131957197,48.114999206043194,283,27706,49.60389464206878,0.6000000000000001
199731707,22,0.4694085389877206,44.45700376904506,262,27572,49.604113509996296,0.6000000000000001
199735746,24,0.44359025591580026,47.15548022730013,278,27481,49.604058233440355,0.6000000000000001
199735836,29,0.4170081672317676,48.83047435983667,288,27616,49.60408625251284,0.6000000000000001
200657905,16,0.6076372233281827,23.106684253383264,134,16545,24.90386990763818,0.6000000000000001
204584365,8,0.8839350335474707,11.056935255800681,64,16440,25.316790412734463,0.6000000000000001
204588986,13,0.5764126090143916,18.627794493922465,108,16393,25.2417918970109,0.6000000000000001
206350311,22,0.4500027348967297,48.209494141098276,284,31137,51.44978963116091,0.6000000000000001
206385283,8,0.5899086512911941,16.027954893016613,91,11750,17.777969577716703,0.6000000000000001
206434088,10,0.7040417920971809,14.365434800762387,82,11137,17.77797015117858,0.6000000000000001
206435948,12,0.4996496339113762,15.990425214573861,91,11192,17.777951313549693,0.6000000000000001
206466813,13,0.5213182065851006,16.62375769530854,95,11126,17.777929674502502,0.6000000000000001
206467068,13,0.6084470469249176,16.79044189715819,96,11193,17.77795470565934,0.6000000000000001
206467901,11,0.6149337439147781,14.519628236806966,83,11194,17.777990768332074,0.6000000000000001
206469812,3,0.9325459107758971,10.172328691662642,58,11106,17.777983406925614,0.6000000000000001
206474468,11,0.6075270136834754,15.618266011347487,89,11194,17.77801762604531,0.6000000000000001
206475215,11,0.48698857631390036,15.644576293473165,89,11194,17.777931726206134,0.6000000000000001
206477756,11,0.6428368837749524,14.268187694077824,81,11175,17.777929827937896,0.6000000000000001
206478479,12,0.5037364478171193,15.162636532369334,86,11085,17.777929869963828,0.6000000000000001
206492386,5,0.9619705973027204,14.844613943501827,85,11193,17.777990023274015,0.6000000000000001
206529534,30,0.39840115072773397,51.58229178465376,304,33037,53.71701498459811,0.6000000000000001
211436475,12,0.5400592883469416,18.832239664145163,109,16547,24.905984864602033,0.6000000000000001
211440800,18,0.4481301675417526,23.485093670054766,136,16546,24.904560547355686,0.6000000000000001
212377300,9,0.9157354615081431,15.569576933748067,89,10921,17.775156523496207,0.6000000000000001
207206422,22,0.42928205950233944,48.02243879639377,283,27661,49.60440520034331,0.6000000000000001
207238086,8,0.7333638600396524,16.548910092057213,96,16543,24.905947321592066,0.6000000000000001
207240752,16,0.6126535925456696,22.792036221674607,132,16546,24.905957275334913,0.6000000000000001
20923934,10,0.6762652187591743,16.274659717855002,93,11067,17.7746171843487,0.6000000000000001
212381172,10,0.6322968916726536,15.637682901056223,89,8986,17.776579535482597,0.6000000000000001
214515903,16,0.5510758465715379,22.593337940284755,131,16292,25.094788127457377,0.6000000000000001
214772289,14,0.49900653788756544,21.42257280112699,124,16324,25.14344225646073,0.6000000000000001
218960215,13,0.5781717190540336,24.341293180927096,141,16546,24.903786409214263,0.6000000000000001
206615548,18,0.44214663694801914,49.132330241122645,290,33034,53.717095103019574,0.6000000000000001
206683782,12,0.547693201530199,22.52734399574274,130,16545,24.90228018074731,0.6000000000000001
207088262,7,0.9495446362495114,22.240502230964466,129,16544,24.90440888450121,0.6000000000000001
207090424,21,0.40434596046792515,24.166915724237242,140,16544,24.90441455741984,0.6000000000000001
207148330,10,0.6171217375191377,15.9916221587157,91,10887,17.77633704888649,0.6000000000000001
207174734,21,0.5309926969805822,48.23089368284354,284,27411,49.604525894859535,0.6000000000000001
207174980,9,0.6518266120289471,21.983712776352377,127,16545,24.90597021652775,0.6000000000000001
207177270,27,0.42187871241092345,45.39052669407897,267,27586,49.60449947824395,0.6000000000000001
218967667,13,0.5168447819984003,23.81491325416505,138,16545,24.903792917296414,0.6000000000000001
218968119,15,0.5535295687869135,23.00525781390843,133,16545,24.903826349448536,0.6000000000000001
218969746,18,0.4485787707274689,23.631628139817167,137,16545,24.903816709328567,0.6000000000000001
218970269,10,0.7597643922751033,23.091310083095095,133,16544,24.903804196078454,0.6000000000000001
219215835,6,0.8776306324741745,13.559846505819905,77,11193,17.777938638249452,0.6000000000000001
219217331,2,0.0,0.40139497775589916,0,11181,17.778046639653894,0.6000000000000001
219218631,8,0.694217261276858,13.754312884859473,78,11080,17.777961581381078,0.6000000000000001
219221780,13,0.4946087101815414,14.402989577755534,82,11194,17.778023520502302,0.6000000000000001
206532826,32,0.37541222977721145,53.09888964046786,313,33036,53.71694051162126,0.6000000000000001
206532858,26,0.4152540022140928,52.90307593008242,312,33033,53.71695388098965,0.6000000000000001
206564625,20,0.5321793871176127,51.058666595241675,301,33036,53.7170092578956,0.6000000000000001
206609649,10,0.6528102475489954,23.205478496038722,134,16545,24.904080304350828,0.6000000000000001
218972061,12,0.6107880984899072,19.12066088435222,111,16544,24.90383973860753,0.6000000000000001
218973038,17,0.6539080244019428,23.910785387095075,138,16546,24.90382812734333,0.6000000000000001
219121412,17,0.5343447222883015,23.299945996343695,135,16491,25.379087161491952,0.6000000000000001
219141658,14,0.5663303317603292,22.208354501557096,128,16490,25.379191291737698,0.6000000000000001
219229293,10,0.624737594158563,15.605743693506838,89,11109,17.777988047123927,0.6000000000000001
219233386,9,0.6492073625130039,15.29608742993014,87,11194,17.77806540242773,0.6000000000000001
219234951,9,0.6266714329935478,14.962695404936312,85,11194,17.778016042098443,0.6000000000000001
219235147,2,1.0,4.100053563037136,22,11194,17.77803634865586,0.6000000000000001
219236564,7,0.8416483921243589,15.9474500094625,91,11194,17.778026072908233,0.6000000000000001
219238878,13,0.49310286505587664,14.161346364641531,81,11194,17.77808553319801,0.6000000000000001
219240217,8,0.7190725837588059,13.409891595850013,76,11194,17.777991541679057,0.6000000000000001
219246146,9,0.7215860499074277,15.162725742375414,86,11194,17.77803122463547,0.6000000000000001
219251169,7,0.8241575947607818,15.521095425179283,88,11194,17.778070047981146,0.6000000000000001
219255235,8,0.7123926924656445,16.094682150155677,92,11142,17.778035540267865,0.6000000000000001
219317391,9,0.6943556513209491,17.031633220606636,99,16490,25.377342057641954,0.6000000000000001
219318151,17,0.4694262640510145,22.9274372567279,133,16488,25.377375376638383,0.6000000000000001
220394125,11,0.6176124483693379,16.752968877140574,95,11194,17.77797862365287,0.6000000000000001
220394510,9,0.7403236398944893,16.323755746644338,93,9030,17.776548125695626,0.6000000000000001
220394878,8,0.6250819947573959,15.241766831245513,87,11194,17.777898162271867,0.6000000000000001
220397638,13,0.5350512869822663,14.936242610004001,85,11194,17.777930819097946,0.6000000000000001
219342752,34,0.29708495119259537,49.18032002970449,290,31525,53.716496431543874,0.6000000000000001
220388567,15,0.9178117064417224,23.702675279276264,137,16489,25.37768551776594,0.6000000000000001
220389925,26,0.4045351533401439,45.48250141969811,268,27741,49.6061765012862,0.6000000000000001
220390069,6,0.9190574928045243,14.000115424692694,80,8905,17.777922880155074,0.6000000000000001
220391299,11,0.6448888155780569,37.49923642443787,221,27739,49.60629563187899,0.6000000000000001
220391375,25,0.45530061250839804,48.156262229568256,284,27739,49.606275828002936,0.6000000000000001
220393352,7,0.6534391282170455,11.71538740980941,67,8947,17.777955606131854,0.6000000000000001
220393406,12,0.6080191792005527,17.066842863670672,97,8956,17.777959731541614,0.6000000000000001
219334470,16,0.45089753802121846,22.359953801744496,129,16488,25.379425266278304,0.6000000000000001
219334689,21,0.43970147701270523,47.5358144433319,280,30385,49.989936651389144,0.6000000000000001
219334997,28,0.4429830037853679,47.29555299255344,279,30219,49.74688334193047,0.6000000000000001
219337000,4,0.9944922170398226,19.620639299209415,115,33035,53.71636140350756,0.6000000000000001
220399756,6,0.756434514374472,12.757103299967184,73,11194,17.777985149313736,0.6000000000000001
220405171,45,0.35858409228970256,77.52055836921181,460,43949,78.41918659047542,0.6000000000000001
220407099,9,0.7837154672000258,30.39496730883525,179,27693,49.60490082550609,0.6000000000000001
220407213,8,0.6621012096921408,15.669588551810193,89,11194,17.777946189645718,0.6000000000000001
220436741,19,0.5392465715104552,48.192387565410854,284,27704,49.606300583288885,0.6000000000000001
220455309,3,0.9946907797521145,8.098726918651664,46,11159,17.77803579667261,0.6000000000000001
220459040,10,0.526658576287649,14.52799511605599,83,9040,17.77804260865696,0.6000000000000001
220482148,4,0.9799589414155121,6.388830055256676,36,16487,25.379179949625723,0.6000000000000001
220407530,18,0.46563151469061514,47.60059151713699,280,27462,49.606173349753135,0.6000000000000001
220408612,21,0.4825676038586941,45.32002652230199,267,27706,49.60616724289639,0.6000000000000001
220409421,9,0.7997443455843495,14.483503348793192,83,8964,17.777991052967536,0.6000000000000001
220413881,21,0.5146740314258186,48.542402494657836,286,27705,49.60631247392075,0.6000000000000001
220423277,10,0.7070125922518451,14.600212098108614,83,8976,17.77803051194087,0.6000000000000001
220430530,6,0.795542734926396,12.205734002645158,70,11159,17.778035160055424,0.6000000000000001
220430697,5,0.794666831207057,6.500082914804807,37,9005,17.776630111418854,0.6000000000000001
220431435,43,0.3614820256985011,72.62480014983271,431,44197,78.41930441704199,0.6000000000000001
220511824,4,0.9635334458346203,20.423738228588718,118,16489,25.379322537440203,0.6000000000000001
220595865,10,0.7023395026446567,16.39861636484602,95,16545,24.904234571648885,0.6000000000000001
224225541,2,0.941292004916594,19.387275483673875,112,16544,24.90251271616171,0.6000000000000001
224278972,16,0.46343326165747667,21.088686521349246,122,16545,24.903959481079255,0.6000000000000001
220482527,14,0.5121968398987773,22.845896719358734,132,16489,25.379222125499837,0.6000000000000001
220485705,12,0.6732938252904009,24.205648801692405,140,16491,25.379259160007678,0.6000000000000001
220491450,8,0.6609971534528674,24.486194379247536,142,16491,25.37925803171038,0.6000000000000001
220509904,5,0.8403268054984987,18.113892425262748,105,16489,25.379221762051202,0.6000000000000001
220414767,40,0.3343657399996858,75.05094967012269,445,43700,78.03986585564257,0.6000000000000001
220416628,10,0.7002497761988008,14.869647323357412,85,11194,17.778029048018197,0.6000000000000001
220421994,33,0.4729646975355747,75.72605311196276,449,43782,78.14692676459072,0.6000000000000001
220423078,7,0.7434176017045981,15.408535439007665,88,8914,17.778012492246035,0.6000000000000001
228507387,15,0.5460358198884627,24.543379360718973,142,16546,24.904490619931494,0.6000000000000001
228569826,9,0.8030695690784574,21.31281777565141,123,16545,24.90446977134434,0.6000000000000001
224281107,18,0.528361214637526,21.62760940182966,125,16545,24.903973524026696,0.6000000000000001
224281503,19,0.39260009134657037,22.773407073761064,132,16544,24.903937441330527,0.6000000000000001
224283342,27,0.9545953368651507,23.96645934381263,139,16542,24.903946288429324,0.6000000000000001
224284606,10,0.6813196407236236,21.973485900791275,127,16543,24.903993349090342,0.6000000000000001
229100316,20,0.6211152923130692,45.65849842770672,269,27430,49.60443563142462,0.6000000000000001
229112415,13,0.5756638267875802,21.484746661575855,124,16545,24.904195624902968,0.6000000000000001
230983203,14,0.6280257092669772,19.575031918152263,113,16545,24.904168218640734,0.6000000000000001
224285142,25,0.4574065736053351,24.09283669673141,139,16541,24.90393592374039,0.6000000000000001
224285897,9,0.7022142997569325,17.56510339382976,102,16545,24.9039891455659,0.6000000000000001
228382006,9,0.7313877119927874,22.46552284836298,130,16540,24.904455799643074,0.6000000000000001
228383297,15,0.47006620481867734,21.575182541840604,125,16545,24.90443015521032,0.6000000000000001
229012749,17,0.4802871518161893,22.75724602782566,132,16545,24.904515475534026,0.6000000000000001
229037487,12,0.5896398865655889,20.79740154345859,120,16357,25.18905612018716,0.6000000000000001
229039703,12,0.561572840020919,20.754334048616556,120,16354,25.189050359957037,0.6000000000000001
229051080,9,0.6934810328257758,16.704390149757728,97,16355,25.189075803689775,0.6000000000000001
231293370,2,0.9962062772181678,9.134725689103334,52,11751,17.776414411757287,0.6000000000000001
231627272,6,0.8419180629714245,20.746825449723474,120,16489,25.377245851554335,0.6000000000000001
231627290,13,0.6517252311288557,23.600886488068454,137,16489,25.377243934426815,0.6000000000000001
231630959,5,0.9047632851476927,20.62593937640804,119,16488,25.377277767513306,0.6000000000000001
231005223,10,0.6093790173181423,12.095550000143021,69,11394,17.774617769219276,0.6000000000000001
231009108,7,0.8717907102692568,17.615290352519423,102,16545,24.90416135153373,0.6000000000000001
231013930,8,0.8432603750496157,41.22887069848821,243,27938,49.60377995691147,0.6000000000000001
231020078,32,0.38344208451294204,48.78705631926209,287,27939,49.60371969708126,0.6000000000000001
231671734,15,0.9641575084852633,25.006504544408926,145,16484,25.377334157698215,0.6000000000000001
231701201,6,0.9704475666462437,22.342962802411193,129,16482,25.379019880886517,0.6000000000000001
231704059,13,0.6190967243552885,24.929076281565358,144,16484,25.37907243029713,0.6000000000000001
231704229,8,0.7056400500006076,16.734650068891142,97,16481,25.3790830771768,0.6000000000000001
231636691,7,0.8899728011296985,14.552391578363313,84,16490,25.37725728772989,0.6000000000000001
231663901,19,0.8222947374569521,24.313415438253287,141,16489,25.377292880550385,0.6000000000000001
231668630,11,0.6795494455527352,23.92876152674853,138,16486,25.377333260834575,0.6000000000000001
231670397,16,0.5420580886010729,23.37177716957831,135,16490,25.37729744682497,0.6000000000000001
231061445,31,0.3983502157950265,47.0971058179382,277,27711,49.60399716345478,0.6000000000000001
231061733,16,0.9931962637740878,47.94560943644615,282,27940,49.6039121958695,0.6000000000000001
231268284,8,0.7894756451596519,22.126371437538182,128,16488,25.379109272486858,0.6000000000000001
231280161,33,0.3328278305276777,47.55727490728691,280,27941,49.60453776361305,0.6000000000000001
231047005,26,0.37717485151293495,47.98707889698517,283,27820,49.603707735872604,0.6000000000000001
231048679,21,0.45427865013947877,45.74693319542985,269,27769,49.60392844488729,0.6000000000000001
231057252,24,0.4763836041816121,44.806552981232244,264,27737,49.60375299884822,0.6000000000000001
231059941,8,0.8328673147400543,44.37875692004991,261,27938,49.603792157004364,0.6000000000000001
231023707,34,0.3269076812382632,49.09416674424392,289,27762,49.60388821268339,0.6000000000000001
231044412,21,0.5535694367591943,44.60789546263345,263,27935,49.60370492746938,0.6000000000000001
231045282,24,0.47651281494191,46.70252601879383,275,27940,49.60388914447162,0.6000000000000001
231046372,26,0.39376129366613366,47.20106206616197,278,27831,49.603858462747894,0.6000000000000001
231715395,8,0.7289752921296342,17.19460437935095,100,16455,25.378020107740895,0.6000000000000001
231825380,27,0.367449670011294,50.04721970339665,295,28722,52.383333227674484,0.6000000000000001
231831114,33,0.4215478266027275,48.79322659185482,288,33036,53.71690186755518,0.6000000000000001
237356492,5,0.8120446977103166,8.529289989489826,49,11193,17.77662924354263,0.6000000000000001
237356930,7,0.6586205547585208,10.75705123585476,61,11192,17.77658416147642,0.6000000000000001
237356985,7,0.7496777911804744,14.23626552100427,81,11194,17.777966524492058,0.6000000000000001
237358181,12,0.48783458077049624,12.42793125457797,71,11124,17.778007896751205,0.6000000000000001
231831315,36,0.37415895448075087,50.40171700813926,297,32727,53.286399817200845,0.6000000000000001
231832497,16,0.5221595154586588,53.380719124344296,315,32908,53.53766383685365,0.6000000000000001
231833204,56,0.22641175190692708,41.52487579287504,245,33034,53.7167274988235,0.6000000000000001
231839537,13,0.6247488742215033,46.59076006090322,275,33037,53.71707651172551,0.6000000000000001
234497476,11,0.9507209517877173,50.99028730957434,301,33030,53.71665725288699,0.6000000000000001
234504902,33,0.3553495104572266,53.48337056499713,315,33035,53.7167037861866,0.6000000000000001
234525922,12,0.5928068734557346,24.11148970779641,139,16489,25.380956981077816,0.6000000000000001
237340658,3,0.9459746052092446,3.380590783171101,18,11194,17.777955069340805,0.6000000000000001
231840159,5,0.8990113113128771,31.122562040660114,184,33034,53.7169808329993,0.6000000000000001
231840839,18,0.5964118184599535,48.494525494030086,286,28624,52.28060838118313,0.6000000000000001
231845790,31,0.4781711568283087,51.996102806541785,307,32552,53.04192758030172,0.6000000000000001
231853796,31,0.39116169605732654,52.672659820782656,311,33033,53.717092726982855,0.6000000000000001
240849795,14,0.6442197764613864,20.64547888624702,119,16545,24.903813528861974,0.6000000000000001
241393007,15,0.49203120807119405,17.015551248387965,97,11209,17.776664262553822,0.6000000000000001
241393039,26,0.36822063773665625,16.986387454617898,97,11210,17.7752791484113,0.6000000000000001
241444142,8,0.6136498257213413,15.07242531621364,86,11170,17.775250845518258,0.6000000000000001
231862051,13,0.6198438020808038,20.74019464030971,120,16544,24.904083334175994,0.6000000000000001
231867105,28,0.42930355935053877,50.29979279578424,297,33032,53.71646901722784,0.6000000000000001
231912935,31,0.3688465586324423,52.75113100582462,311,33033,53.716402562472695,0.6000000000000001
233959273,23,0.4491966383540671,48.662095925011954,287,27662,49.603742270759085,0.6000000000000001
233959314,45,0.3349306089617239,77.2361860373544,458,44156,78.41675277828449,0.6000000000000001
233961272,17,0.6492694681237217,72.9208084147499,432,44148,78.41675438528159,0.6000000000000001
234280067,13,0.5186370140199236,23.377570490059497,135,16489,25.378925887621335,0.6000000000000001
234291032,15,0.4639609245206149,23.802892125457674,138,16490,25.37927966051302,0.6000000000000001
237879824,25,0.4804667550489573,51.10578036732409,301,33035,53.71685361247296,0.6000000000000001
237883766,15,0.5426261474219826,51.622490034053726,304,33032,53.71691105086143,0.6000000000000001
237886259,13,0.5956678584205334,23.599004636357222,137,16489,25.38097559402513,0.6000000000000001
237886434,12,0.6757551186798609,47.64196559974903,281,33034,53.71700418381738,0.6000000000000001
241577342,2,0.8968136817415612,10.18493258578087,58,11213,17.77667754135109,0.6000000000000001
241765380,11,0.5363040445683824,16.419729482541925,93,11214,17.77809233813923,0.6000000000000001
24186466,11,0.5670556794969523,16.711020027634277,95,11188,17.776284827767086,0.6000000000000001
24225968,10,0.7245936460811392,17.31380282427358,99,11139,17.776295144958567,0.6000000000000001
237906842,29,0.3739686820406336,50.36115810319484,297,32552,53.03612468795495,0.6000000000000001
237912376,30,0.4969010441362811,52.6404337407821,310,32767,53.33904245402732,0.6000000000000001
238926393,33,0.47055795576622006,52.6647147896947,311,33041,53.71889452592677,0.6000000000000001
240764987,45,0.9860400343316508,24.13991189265289,140,16544,24.902399871064972,0.6000000000000001
24251461,12,0.6667350390437295,17.223554806696256,98,11132,17.776330192955356,0.6000000000000001
24251953,9,0.6721318035548879,16.379164184889987,93,11140,17.776364003224444,0.6000000000000001
24269255,8,0.6948516948015702,15.084715930048787,86,11211,17.774966684565243,0.6000000000000001
24270027,12,0.6494529172384738,14.158326528059206,81,11211,17.776371255898994,0.6000000000000001
246820769,18,0.4494754770477358,23.686348498985808,137,16545,24.904419800300275,0.6000000000000001
